ID,Name,Pos,Price,Team,xPts GW4-38,xPts +2 per sub,xPts +2 per sub with 0.87 decay,GW xMins,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
90826,Alisson,GK,6,LIV,166.4003835,167.2682782,36.96864281,,87.80904762,87.80904762,87.80904762,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,5.579661257,4.946922163,5.201496153,5.278340631,3.884506991,4.943585563,4.209771943,3.430796505,4.882265456,5.480286954,5.290110776,3.885691209,5.365321638,4.788807687,4.973387995,4.908061838,4.716474189,4.191273926,5.094469541,5.358754587,4.724638301,4.964577671,4.469111619,5.444869185,5.287243211,3.085605692,4.468930266,5.152430948,5.594183476,4.663225172,4.177594364,5.10478408,4.779845855,4.997133193,5.2235946,,0.991315789,0.991315789,0.991315789,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,5.531206304,4.903962049,5.156325265,5.208888781,3.833395057,4.878538384,4.154380207,3.385654446,4.818025121,5.408177915,5.220504055,3.834563693,5.294725301,4.72579706,4.907948679,4.843482077,4.654415318,4.136125585,5.027437047,5.288244658,4.662472007,4.89925428,4.410307519,5.37322617,5.217674222,3.045005617,4.410128552,5.084635804,5.520575799,4.601866946,4.122626017,5.037615868,4.716953147,4.931381441,5.154863092
45113,Ederson,GK,6,MCI,163.7227678,164.3132941,36.10091263,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,5.088070125,5.449806765,4.66988751,4.163883371,4.96316284,4.415983716,5.235208049,3.286199982,4.140101676,4.889833705,4.634056832,5.190788148,5.013699009,4.962278508,5.249820073,3.852601607,4.114948108,5.189619997,3.830004804,4.923325458,5.27964058,5.279116517,4.886489703,4.851358818,4.815506672,3.658216737,5.036922056,4.879650871,4.624412449,4.440646591,4.973793762,5.159686825,5.044002224,4.194337359,4.769964765,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,5.043884253,5.402479496,4.629333224,4.127723331,4.920061689,4.377634384,5.1897444,3.25766193,4.104148161,4.84736936,4.593813707,5.145710251,4.970158991,4.919185037,5.20422953,3.819144804,4.079213033,5.144552244,3.796744236,4.880570263,5.23379107,5.233271558,4.844054397,4.809228596,4.773687798,3.626448013,4.993180365,4.837274956,4.584253078,4.402083081,4.93060029,5.114879018,5.000199046,4.15791285,4.728541386
185291,E Mendy,GK,5.5,CHE,152.4876473,153.9192262,33.95141551,,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,,4.647722835,4.836270425,4.56796323,4.746168594,3.331432944,4.629453532,4.980752195,4.427197746,4.549510894,4.156085654,4.379834736,4.163732248,4.38223284,5.270326714,5.096937799,3.143709669,4.872414779,2.969205277,4.966614287,4.302766897,5.031685001,3.540826974,4.944403461,4.405825198,5.049274316,4.683092677,4.747807947,4.65131913,3.861014565,4.794765493,3.864867177,5.082587971,5.26641689,2.772870289,4.649861159,,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,,4.549876039,4.734454205,4.471795584,4.646249256,3.261297514,4.531991352,4.875894254,4.333993582,4.453731717,4.068589114,4.287627689,4.076074727,4.289975307,5.159372468,4.989633845,3.077526308,4.769837626,2.906695692,4.862053986,4.212182331,4.925754791,3.466283248,4.840310757,4.313070984,4.942973804,4.584501252,4.647854095,4.553396622,3.779730048,4.693823062,3.783501552,4.975586119,5.155544956,2.714494072,4.551969345
192208,Raya,GK,4.5,BRE,140.7674566,142.1990356,32.9118321,,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,,4.846686549,4.384797581,4.784973085,4.778271964,3.728097075,4.971705002,4.097397977,4.293324879,3.387135777,4.18841932,4.722571087,5.075101091,2.232374088,3.396185106,4.048253852,2.744312505,5.09748454,4.701872427,4.878838543,3.507347195,4.575361968,3.589966925,4.718445683,4.710155974,4.393591576,4.076033937,4.304779795,4.545143618,4.371174282,3.109730039,5.157170979,2.461565424,4.236588971,3.151625409,2.528229511,,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,,4.744651043,4.292486053,4.684236809,4.677676765,3.649610821,4.867037528,4.011136967,4.202939092,3.315827656,4.100242071,4.623148537,4.968256857,2.185376739,3.324686472,3.963027455,2.686537504,4.990169076,4.602885639,4.776126153,3.433508307,4.479038558,3.514388674,4.619109985,4.610994796,4.301094911,3.990222696,4.214152852,4.449456384,4.279149561,3.044262038,5.048598959,2.409742994,4.147397624,3.085275401,2.475003626
24087,Pope,GK,4.5,NEW,152.2984173,153.7299962,33.49068074,,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,,4.834992438,2.789829342,4.859370355,4.351486708,5.368381737,4.867069889,4.826930462,3.889943147,5.122434748,3.468681418,4.671136029,5.057957604,3.71104314,4.535904782,5.070162738,3.8198489,5.010304202,4.676252059,4.539906938,5.252723519,3.08140013,4.591348262,2.562279827,5.0038494,5.347008757,4.09943631,4.65799026,4.490248639,3.720512742,4.99177503,5.15709852,4.045030362,4.984656815,4.686855429,3.429801437,,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,,4.733203123,2.731096093,4.757067821,4.259876461,5.255363174,4.76460526,4.725310873,3.808049607,5.014594016,3.395656546,4.572796323,4.951474287,3.632915916,4.440412049,4.96342247,3.739431028,4.904824114,4.577804647,4.44432995,5.142139866,3.016528548,4.494688299,2.508337094,4.898505203,5.234440151,4.013132388,4.559927307,4.395717089,3.642186158,4.886685029,5.048528025,3.959871829,4.879716672,4.588184788,3.357595091
23259,Lloris,GK,5.5,TOT,154.2423054,154.8328317,33.52603562,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,5.200290708,4.308782088,4.975194281,2.658516879,4.65214541,3.826678159,4.367534602,5.075950585,3.858035818,4.61799413,5.151277323,3.195104775,4.98765599,4.587077337,4.664780092,4.642213143,4.092634455,4.786478158,2.99539029,4.449646191,4.541206556,3.798830539,4.778149547,5.331078471,4.923682771,4.900032953,4.614582167,5.310036054,4.377127602,4.114566335,2.867726955,4.860712153,4.440411646,4.800256966,4.841731058,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,5.155130289,4.271363717,4.931988647,2.635429759,4.6117452,3.79344648,4.329606012,5.031869962,3.824531823,4.577890497,5.106542546,3.167357812,4.944342136,4.547242192,4.62427016,4.601899187,4.057093156,4.744911374,2.96937769,4.411004527,4.501769763,3.765840695,4.736655091,5.284782264,4.880924473,4.857480035,4.574508164,5.263922583,4.339115704,4.078834575,2.84282301,4.818500705,4.401850176,4.758570524,4.799684446
192988,R Sanchez,GK,5,BHA,144.6550652,145.2455916,32.35766405,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.771896684,4.547200819,4.418332053,4.923276358,4.617035943,2.56642113,3.507496909,4.34594722,5.123119353,2.350895188,3.515828484,4.532538035,4.419982211,4.705865706,3.824764015,4.667795799,2.899513619,4.212699463,5.090296403,4.38848882,4.742519484,4.11629075,4.292880723,4.625603725,3.860260393,4.565693431,3.209143551,3.193208241,2.694223292,4.988558135,4.7490081,4.850358668,3.552940546,4.863144043,4.189057792,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.730456529,4.50771197,4.379962327,4.88052159,4.576940631,2.544133788,3.477037067,4.308206099,5.078629106,2.330479519,3.48529629,4.49317652,4.381598155,4.664998978,3.79154896,4.627259677,2.874333632,4.176115494,5.046091197,4.350378259,4.701334446,4.080544014,4.255600443,4.585434008,3.826737079,4.526043988,3.181274672,3.165477749,2.67082609,4.945236446,4.707766714,4.808237132,3.522086062,4.820911476,4.152679132
140080,Ramsdale,GK,5,ARS,150.9911499,151.8858868,33.22972084,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.952634316,4.631202893,3.83095518,5.057206121,4.575003659,3.722642914,3.115852901,4.857043938,2.910132663,4.935677927,5.329883795,3.424674402,4.760675732,4.504735029,4.332895141,4.575661423,3.441883985,4.072701168,4.895731071,4.774219825,4.420461912,4.443389305,5.295938806,4.778362523,4.823717986,4.983078589,2.799053325,4.286088536,5.072154606,2.582831731,3.729379053,4.346264057,4.569529995,5.216838498,4.955862239,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,4.887468075,4.570266013,3.780547875,4.990663935,4.514806242,3.673660771,3.074854836,4.793135465,2.871841444,4.870734796,5.259753745,3.379612897,4.698035262,4.4454622,4.275883363,4.515455351,3.396596037,4.019112995,4.831313556,4.711401143,4.36229794,4.384923657,5.2262554,4.715489332,4.760248013,4.917511766,2.762223676,4.229692634,5.00541573,2.548847103,3.680308276,4.289076372,4.5094046,5.148195886,4.890653526
176642,Meslier,GK,4.5,LEE,138.1693726,138.7598989,31.58605354,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.977883917,4.771942392,4.33242423,5.129991647,3.520843501,4.247079563,4.311605072,3.551054507,4.227341302,4.622420252,2.271189339,5.033158526,3.025729861,2.269488526,4.011104232,4.105014765,4.128492183,4.442108961,5.117017284,3.652728284,4.696141516,4.833123663,2.948213519,4.142407387,4.492377959,3.395049812,4.451957524,2.500336739,4.537916957,4.301613362,4.961765738,2.020578599,4.162330729,3.98279396,3.204550101,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.943339136,4.730501839,4.294800546,5.08544172,3.490267755,4.21019703,4.274162186,3.520216402,4.19063018,4.582278182,2.251465852,4.989449518,2.999453786,2.24977981,3.976270958,4.069365952,4.092639488,4.403532752,5.072580029,3.621007223,4.655359235,4.7911518,2.922610612,4.106433849,4.453365203,3.365566484,4.413295788,2.478623288,4.498508731,4.264257246,4.918676719,2.003031469,4.126184173,3.948206539,3.176721113
