ID,Name,Pos,Price,Team,xPts GW32-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,32,33,34,35,36,37,38,xPts if play,32,33,34,35,36,37,38,Probability to play,32,33,34,35,36,37,38,xPts,32,33,34,35,36,37,38
1758328,Johnstone,GK,4,CRY,9.646151373,19.63562506,14.43861603,,85.20119048,55.5,25.42105263,1.842105263,1.842105263,1.842105263,1.842105263,,5.137789847,4.794116905,4.155203564,2.941908654,4.009496675,3.955787586,4.246025154,,0.965789474,0.631578947,0.302631579,0.026315789,0.026315789,0.026315789,0.026315789,,4.962023352,3.027863308,1.257495815,0.077418649,0.10551307,0.104099673,0.111737504
90826,Alisson,GK,6.2,LIV,40.92778777,41.08606314,27.76164393,,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,,5.79311238,4.868202444,9.870728677,5.087683374,5.042622284,5.089267825,5.592168527,,0.986842105,0.986842105,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,,5.716887218,4.804147149,9.868850105,5.020740172,4.97627199,5.022303775,5.518587362
140080,Ramsdale,GK,5.1,ARS,30.2099942,30.33157314,19.74672191,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,5.220760956,2.513483921,3.94356333,4.213317439,4.311471547,5.23898717,5.033058043,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,5.175422769,2.491656297,3.909316596,4.176728104,4.27402982,5.193490702,4.989349908
88472,Leno,GK,4.8,FUL,28.91136256,29.01573893,19.52749048,,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,,4.575321314,3.870840011,4.181919519,4.194434042,4.797531675,4.190137159,3.318165656,,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,,4.535588261,3.837224822,4.18157275,4.158008694,4.7558689,4.153749126,3.289350007
192208,Raya,GK,5.1,BRE,28.44550123,28.56708018,19.65541598,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.810543433,3.771557064,5.8090423,2.906528596,4.780753743,3.871816247,2.744450592,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.768767661,3.738804068,5.758595354,2.88128769,4.739236671,3.83819258,2.720617206
23448,Fabianski,GK,5,WHU,28.82304869,28.92742505,19.19003211,,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,,4.396716298,2.65339437,5.997702299,3.547430834,3.895227575,4.510713356,4.022322225,,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,,4.358534288,2.630351735,5.997204964,3.516624198,3.861400598,4.471541371,3.987391532
176642,Meslier,GK,4.3,LEE,24.93092942,25.05250837,17.19319324,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.345885282,4.097519071,4.342567343,1.720680976,3.771816183,3.694236377,3.176626279,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.308144699,4.061935353,4.304855574,1.70573822,3.739060937,3.662154851,3.149039788
131313,E Martinez,GK,4.8,AVL,27.42024106,27.54182,18.81421456,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.204590473,4.884862076,3.602103821,4.670050636,3.659903684,2.572608931,4.066330608,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.168076924,4.842440905,3.570822393,4.629494933,3.62812031,2.550267854,4.031017737
23259,Lloris,GK,5.3,TOT,29.69199847,29.81357741,19.42821333,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.239008686,4.090601895,2.899318698,4.80006291,4.389874916,4.620411429,4.912830353,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.202196242,4.055078247,2.874140404,4.758378153,4.351752318,4.580286803,4.8701663
