ID,Name,Pos,Price,Team,xPts GW17-38,xPts +2 per sub,xPts +2 per sub with 0.84 decay,GW xMins,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
45113,Ederson,GK,6,MCI,108.3910091,109.7182392,31.77150816,,87.80904762,87.80904762,87.80904762,149.275381,87.80904762,87.80904762,175.6180952,87.80904762,43.90452381,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,5.049620847,5.276759944,3.921389905,7.077208869,5.273818799,3.914145277,9.077026894,5.345127105,5.369757113,4.859164964,4.876428944,4.866117274,3.741029119,5.042664635,4.923205088,4.524055875,4.440670115,5.023349795,5.241485946,5.075181526,4.252708354,4.734271111,,0.991315789,0.991315789,0.991315789,0.997125726,0.991315789,0.991315789,0.999917079,0.991315789,0.495657895,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,5.005768877,5.23093545,3.88733573,7.056867034,5.228019847,3.880154016,9.076274218,5.298708896,2.661562506,4.816966952,4.834081008,4.823858887,3.708541234,4.998873073,4.880450938,4.484768021,4.402106401,4.979725968,5.195967779,5.031107581,4.21577694,4.693157704
90826,Alisson,GK,6,LIV,115.2918914,115.8064887,31.23021457,,87.42857143,87.42857143,87.42857143,87.42857143,131.1428571,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,,4.990301779,5.130816276,5.016664589,4.714410819,6.295931829,5.334953892,5.495419598,4.800346003,5.100799657,4.592045105,5.685782859,5.457063313,3.104541713,4.550697135,5.393449256,5.756021631,4.846928419,4.336508703,5.178104237,4.977815451,5.172283027,10.71878575,,0.986842105,0.986842105,0.986842105,0.986842105,0.992891694,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,,4.924639913,5.063305535,4.950655845,4.652379097,6.251178419,5.26475713,5.423111446,4.737183555,5.033683872,4.531623459,5.610969927,5.385259848,3.06369248,4.490819541,5.322482819,5.680284504,4.783153045,4.279449378,5.109971286,4.912317879,5.104226671,10.71674578
92390,Kepa,GK,5.2,CHE,99.46826088,103.826654,31.10991389,,69.92857143,79.5952381,159.1904762,79.5952381,119.3928571,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,,5.609137258,5.512213371,7.632969273,5.135193821,4.832630512,5.323687986,4.672377982,5.361713717,3.88968912,5.361122288,4.808056847,5.368282804,5.032563198,5.173686309,4.784026456,4.193996331,5.043760196,4.131979988,5.534174294,5.63635158,2.910734187,4.852685841,,0.789473684,0.894736842,0.987877917,0.894736842,0.93818869,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,,4.428266256,4.931980384,7.540441789,4.594647103,4.53391929,4.763299777,4.18054872,4.797322799,3.48024816,4.796793626,4.3019456,4.803200404,4.502819703,4.62908775,4.280444724,3.752523033,4.512838071,3.697034726,4.951629632,5.043051414,2.604341115,4.341876805
140080,Ramsdale,GK,5,ARS,100.5322985,101.066476,28.93994476,,87.80904762,87.80904762,87.80904762,87.80904762,149.275381,87.80904762,175.6180952,87.80904762,79.02814286,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.481494355,4.131983239,4.461879665,3.453435631,7.472817932,4.817476674,7.39881455,4.409694591,4.388408917,5.293609465,4.757902026,4.760602582,4.950539191,2.832070323,4.252638641,4.965832693,2.478796284,3.729900241,4.216300677,4.390283096,5.123119487,4.976237061,,0.991315789,0.991315789,0.991315789,0.991315789,0.997125726,0.991315789,0.999917079,0.991315789,0.892184211,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.442576115,4.096100227,4.423131763,3.423445269,7.451339008,4.775640693,7.398201033,4.371399875,3.915269145,5.247638646,4.716583403,4.719260507,4.907547666,2.807476028,4.215707831,4.922708357,2.457269895,3.697509002,4.179685435,4.352156953,5.078629239,4.933022371
23259,Lloris,GK,5.5,TOT,99.68382307,100.03694,28.16083436,,87.80904762,87.80904762,87.80904762,149.275381,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.532241108,4.727241267,4.630665234,5.82538324,4.845413321,2.906999427,4.47654327,4.567929421,3.821436183,4.86974532,5.349353214,4.89905766,4.903984124,4.477279612,5.373520509,4.307133468,4.111128284,2.927442659,4.844908755,4.499571977,4.734523238,4.891439047,,0.991315789,0.991315789,0.991315789,0.997125726,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.492882172,4.686188909,4.590451563,5.808639495,4.803334731,2.881754432,4.437668026,4.52826056,3.788250026,4.827455426,5.302898304,4.856513212,4.861396894,4.438397973,5.326855725,4.269729414,4.07542638,2.902020131,4.802834547,4.460496747,4.693407641,4.84896076
192988,R Sanchez,GK,5.1,BHA,97.76562936,98.69633322,27.27119872,,87.80904762,87.80904762,87.80904762,87.80904762,149.275381,87.80904762,87.80904762,87.80904762,61.46633333,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,4.626160597,3.810593398,4.633560743,3.002416105,7.382607291,5.131775578,4.362496118,4.759304913,4.037259533,4.322229511,4.617219636,3.864595151,4.48968309,3.275789693,3.249632776,2.66074188,4.938036441,4.816122212,4.829302774,3.525434925,4.80209836,8.578500643,,0.991315789,0.991315789,0.991315789,0.991315789,0.997125726,0.991315789,0.991315789,0.991315789,0.693921053,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,4.585986044,3.777501403,4.593321926,2.976342492,7.361387657,5.087210159,4.324611283,4.717974108,2.801539385,4.28469436,4.577122729,3.831034193,4.450693737,3.247342046,3.221412281,2.637635437,4.895153493,4.774297993,4.787364092,3.494819306,4.760395927,8.577789306
24087,Pope,GK,4.8,NEW,98.19365694,99.13598068,26.93087787,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,61.46633333,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,4.446850563,5.002603532,3.719432978,4.966277579,4.573005313,4.500873763,5.209737742,3.127054919,4.395045783,2.456008712,5.007478193,5.189909938,4.036161844,4.498062982,4.441332357,3.733856827,4.875937667,5.017518072,3.966087817,4.881397651,4.618266069,7.643158038,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.693921053,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,4.408233177,4.95915987,3.687132639,4.923149379,4.533292373,4.461787228,5.164495282,3.099898916,3.049814796,2.434680215,4.963992198,5.144839667,4.001110965,4.459000856,4.402762892,3.701431228,4.833593998,4.973944889,3.931645476,4.839006566,4.578160075,7.64252426
88472,Leno,GK,4.6,FUL,88.14668367,89.18555244,26.47835633,,86.75714286,86.75714286,173.5142857,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,78.08142857,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,,4.204339274,4.674808023,7.141474204,3.84477641,3.195736311,2.928251347,4.974085338,3.741137768,4.614128371,4.197851664,3.443936803,2.296553625,4.946439794,4.049127665,4.592886283,4.651846446,4.066013905,2.143144643,4.218718998,4.654294202,4.332785615,3.44136016,,0.978947368,0.978947368,0.999512982,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.881052632,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,,4.115826868,4.576391012,7.137996176,3.763833748,3.128457652,2.86660395,4.869367752,3.662376973,4.065289944,4.109475839,3.37143287,2.248205127,4.84230422,3.963882872,4.49619394,4.553912837,3.980413612,2.098025808,4.129903862,4.556309061,4.241569075,3.368910472
192208,Raya,GK,4.7,BRE,97.09318575,98.43203581,26.27448851,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,43.90452381,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,3.669921244,4.41384402,2.972136205,5.4759332,5.157529166,5.176104901,3.758089256,4.796511242,3.913637452,5.0942838,5.080659622,4.713990211,4.20145292,4.46066384,4.996253884,4.674015109,3.373084868,5.45772843,2.737624764,4.531529545,3.491147838,7.687723503,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.495657895,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,3.638050875,4.37551327,2.946325549,5.428379043,5.112740097,5.131154516,3.725453217,4.754857329,1.9398253,5.050043967,5.036538104,4.673052928,4.164966618,4.421926496,4.952865364,4.633424977,3.343792289,5.410332367,2.713850654,4.492176789,3.460829975,7.68708603
