455,Fabianski,GK,5,WHU,49.15558559,51.7606988,19.0902409,,87.80904762,87.80904762,87.80904762,3.512361905,175.6180952,87.80904762,87.80904762,66.73487619,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.266411472,3.294581852,3.897100628,1.879299161,7.631841185,3.664493509,3.123499788,4.172540818,2.641443593,3.770143948,3.187403859,3.426672531,3.953438218,3.416650308,,0.991315789,0.991315789,0.991315789,0.039652632,0.999917079,0.991315789,0.991315789,0.7534,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.229361056,3.26597101,3.863257386,0.074519157,7.631208345,3.632670276,3.096374658,3.143592252,2.618504741,3.737403224,3.159723773,3.396914585,3.919105728,3.386979397,,3.30E-05,1.79E-05,2.74E-05,1.27E-05,5.53E-05,2.43E-05,2.07E-05,2.89E-05,1.81E-05,2.06E-05,2.39E-05,2.39E-05,3.06E-05,2.53E-05
307,Ederson,GK,5.4,MCI,50.6695124,53.96592293,19.38723569,,87.80904762,87.80904762,87.80904762,3.512361905,87.80904762,87.80904762,87.80904762,36.8798,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.530603721,4.240705589,4.252986943,4.285377849,3.424974496,4.175309207,4.185013211,3.862210924,3.8077897,4.11743978,4.421989608,4.334177206,3.945460944,3.88339775,,0.991315789,0.991315789,0.991315789,0.039652632,0.991315789,0.991315789,0.991315789,0.416352632,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.491259005,4.203878409,4.216053109,0.169926509,3.395231297,4.139049942,4.148669675,1.608041682,3.774722052,4.081683066,4.383588119,4.296538299,3.91119773,3.849673506,,7.74E-04,5.74E-04,5.52E-04,7.15E-04,4.87E-04,7.35E-04,8.39E-04,4.79E-04,5.55E-04,6.52E-04,8.22E-04,6.31E-04,5.25E-04,6.42E-04
113,R Sanchez,GK,4.6,BHA,52.85050012,58.07073537,20.94972724,,0,87.80904762,175.6180952,4.390452381,175.6180952,114.1517619,87.80904762,36.8798,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,0.001132,4.022581358,8.178486172,3.484201978,8.260850544,4.066188802,3.201991423,2.691091495,4.207809859,4.336913039,4.418211384,3.053266524,4.256353035,3.854343127,,0,0.991315789,0.999917079,0.049565789,0.999917079,0.993603478,0.991315789,0.416352632,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,0,3.987648415,8.177808004,0.172697222,8.260165546,4.040179337,3.174184656,1.120443026,4.171268353,4.299250373,4.379842707,3.026751314,4.219389969,3.8208712,,0.00E+00,3.70E-05,6.97E-05,3.32E-05,8.12E-05,5.03E-05,2.20E-05,2.19E-05,3.71E-05,3.81E-05,4.04E-05,2.32E-05,4.71E-05,3.07E-05
254,D Ward,GK,4,LEI,48.56086186,51.29133075,18.30755931,,86.30952381,86.30952381,86.30952381,18.125,172.6190476,86.30952381,86.30952381,63.86904762,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,,3.180489883,3.830823745,3.412264845,3.429192249,7.543397977,4.460982514,1.909842047,4.200885422,3.718543588,4.245081929,3.65653223,2.74606183,3.343349447,3.799180179,,0.973684211,0.973684211,0.973684211,0.204473684,0.999239237,0.973684211,0.973684211,0.720526316,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,,3.096792781,3.730012594,3.322468402,0.701179573,7.537659243,4.343588238,1.859583045,3.026848496,3.620687178,4.133369247,3.560307698,2.673797045,3.255366567,3.699201753,,8.26E-04,1.09E-03,7.81E-04,9.55E-04,1.91E-03,1.43E-03,5.08E-04,1.09E-03,9.89E-04,1.16E-03,9.70E-04,7.24E-04,6.90E-04,1.06E-03
2,Leno,GK,4.5,FUL,46.36429608,48.49095397,17.4507997,,87.80904762,87.80904762,87.80904762,35.12361905,87.80904762,87.80904762,87.80904762,57.07588095,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.139588457,3.512116069,3.080889424,2.174683582,4.301772982,3.736452623,4.031750076,4.008881426,3.690521658,2.148964139,3.728646917,3.9502975,4.067171722,2.90664268,,0.991315789,0.991315789,0.991315789,0.396526316,0.991315789,0.991315789,0.991315789,0.644355263,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.1036394,3.481616114,3.054134332,0.862319269,4.264415479,3.704004482,3.99673751,2.583143846,3.658472391,2.130302082,3.696266562,3.915992285,4.031851546,2.881400783,,3.09E-05,2.69E-05,2.33E-05,1.65E-05,3.25E-05,3.00E-05,2.65E-05,3.45E-05,2.49E-05,1.77E-05,3.52E-05,3.08E-05,2.87E-05,2.17E-05
729,Navas,GK,4.5,NFO,41.25625638,42.29619896,15.65435625,,87.80904762,86.30952381,86.30952381,86.30952381,172.6190476,86.30952381,86.30952381,69.04761905,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,,2.828906306,3.622956302,2.10981279,3.067510596,6.43767297,3.028779672,2.562810409,1.597789793,3.031994352,2.848029899,3.449148463,2.166648355,2.522823808,3.195777183,,0.991315789,0.973684211,0.973684211,0.973684211,0.999239237,0.973684211,0.973684211,0.778947368,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,,2.804339488,3.527615347,2.054291401,2.986786633,6.43277543,2.949074944,2.49536803,1.244594154,2.952205027,2.773081744,3.358381398,2.109631293,2.456433708,3.111677783,,2.95E-05,3.99E-05,2.60E-05,2.93E-05,7.15E-05,3.03E-05,3.27E-05,2.01E-05,3.03E-05,3.28E-05,4.64E-05,2.17E-05,2.83E-05,2.82E-05
422,Bazunu,GK,4.5,SOU,42.08492685,44.86634242,16.7921972,,87.80904762,87.80904762,175.6180952,0,100.9804048,87.80904762,87.80904762,62.34442381,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.220092865,3.316304435,5.750461047,0.001492,3.405204472,2.010728575,3.754633078,2.35105922,4.041582386,2.91946801,3.51474286,3.530312638,2.87375221,2.393507559,,0.991315789,0.991315789,0.999917079,0,0.992383034,0.991315789,0.991315789,0.703834211,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.1921289,3.287504949,5.749984214,0,3.379267146,1.993266985,3.722027054,1.65475591,4.006484433,2.894114735,3.484220093,3.49965466,2.848795941,2.372721836,,4.01E-05,5.06E-05,7.92E-05,0.00E+00,7.28E-05,2.55E-05,4.12E-05,2.71E-05,5.78E-05,2.80E-05,4.32E-05,4.87E-05,2.89E-05,2.94E-05
376,Pope,GK,5.4,NEW,49.91799109,52.85557629,17.64204676,,0,87.80904762,87.80904762,87.80904762,175.6180952,114.1517619,87.80904762,55.3197,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,0.001429,2.100806265,4.260238865,4.144002129,6.909612315,4.701629937,3.769463681,3.276879522,4.065483655,4.188661389,3.326936225,3.83973305,3.852734317,3.060748773,,0,0.991315789,0.991315789,0.991315789,0.999917079,0.993603478,0.991315789,0.624528947,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,0,2.082562421,4.223242054,4.108014742,6.909039364,4.671555859,3.736728865,2.046506119,4.030178139,4.152286172,3.298044411,3.806388,3.819276361,3.034168586,,0.00E+00,5.61E-05,1.21E-04,1.18E-04,2.00E-04,2.03E-04,9.75E-05,1.03E-04,1.04E-04,1.49E-04,9.12E-05,1.09E-04,1.38E-04,6.97E-05
426,Forster,GK,3.9,TOT,14.28871807,34.30552422,14.2895481,,87.80904762,87.80904762,87.80904762,0,58.26815476,19.68947368,1.842105263,1.160526316,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,,3.057700923,3.597675415,4.071087343,0.001521,4.026416315,3.274090945,3.264162698,2.550511226,2.449190166,1.786287205,3.090200573,2.714533295,2.814178262,2.742543586,,0.991315789,0.991315789,0.991315789,0,0.587912711,0.228947368,0.026315789,0.016578947,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,3.031147204,3.566432445,4.035733163,0,2.367181331,0.749594506,0.085899018,0.042284791,0.064452373,0.047007558,0.081321068,0.071435087,0.074057323,0.0721722,,6.44E-05,7.29E-05,1.09E-04,0.00E+00,1.62E-04,6.65E-05,8.75E-05,4.24E-05,5.85E-05,3.59E-05,6.24E-05,5.42E-05,7.25E-05,6.07E-05
574,N Neto,GK,4.5,BOU,41.70509702,42.38670777,13.71638608,,87.87619048,87.87619048,87.87619048,87.87619048,175.752381,87.87619048,87.87619048,66.78590476,87.87619048,87.87619048,87.87619048,87.87619048,87.87619048,87.87619048,,1.569179959,2.287265095,1.934080921,3.172359843,6.489632234,3.000089291,2.186782637,3.209970572,3.422037175,3.494463069,2.526096577,3.301952875,2.637567071,3.524690092,,0.992105263,0.992105263,0.992105263,0.992105263,0.999931468,0.992105263,0.992105263,0.754,0.992105263,0.992105263,0.992105263,0.992105263,0.992105263,0.992105263,,1.556791696,2.269207739,1.918811861,3.147314896,6.489187484,2.976404376,2.169518564,2.420317811,3.395021092,3.466875202,2.50615371,3.275884826,2.616744173,3.496863592,,2.32E-05,2.46E-05,2.67E-05,3.25E-05,7.67E-05,3.71E-05,2.78E-05,3.91E-05,4.02E-05,4.50E-05,2.88E-05,3.02E-05,3.51E-05,3.45E-05
327,de Gea,GK,5,MUN,47.09816356,52.08243466,16.76804792,,0,87.80904762,87.80904762,4.390452381,175.6180952,87.80904762,87.80904762,48.29497619,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,0.001399,2.377426825,4.180211211,3.431210285,7.266802618,4.32132895,4.166490521,3.372558345,2.861916309,4.040473878,3.581642178,4.228664613,4.330721906,4.065558935,,0,0.991315789,0.991315789,0.049565789,0.999917079,0.991315789,0.991315789,0.545223684,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,0,2.35678075,4.143909377,0.170070647,7.266200047,4.28380162,4.13030784,1.838798686,2.837062826,4.005385552,3.550538443,4.191942,4.293113006,4.030252766,,0.00E+00,1.68E-05,3.88E-05,2.05E-05,5.37E-05,3.33E-05,3.06E-05,2.24E-05,2.17E-05,3.14E-05,2.47E-05,3.14E-05,3.31E-05,3.44E-05
425,Lloris,GK,5.5,TOT,34.01758494,44.34664348,13.03598683,,0,0,0,0,45.06015038,69.92857143,87.80904762,55.3197,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,0.00152,0.00152,0.00152,0.00152,4.249749574,3.873300152,4.65794115,3.618151196,3.478340179,2.534110745,4.327213084,3.909076981,3.988679729,3.988707374,,0,0,0,0,0.482257573,0.789473684,0.991315789,0.624528947,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,0,0,0,0,2.049473917,3.057868541,4.617490609,2.259640158,3.44813354,2.512103993,4.289634655,3.875129733,3.954041195,3.954068599,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.72E-05,2.10E-05,3.42E-05,1.66E-05,2.29E-05,1.41E-05,2.44E-05,2.12E-05,2.84E-05,2.38E-05
147,E Mendy,GK,4.8,CHE,3.68938436,29.66252309,10.58170112,,5.684210526,5.684210526,5.684210526,5.684210526,11.36842105,5.684210526,5.684210526,3.126315789,5.684210526,5.684210526,5.684210526,5.684210526,5.684210526,5.684210526,,2.981404461,3.962903568,3.434672079,4.144493648,4.075966752,3.789872571,3.794823983,3.067770342,3.7622973,2.984801033,4.058005353,4.152735038,2.41226283,3.776593356,,0.071052632,0.071052632,0.071052632,0.071052632,0.12172011,0.071052632,0.071052632,0.039078947,0.071052632,0.071052632,0.071052632,0.071052632,0.071052632,0.071052632,,0.211836633,0.281574727,0.24404249,0.29447718,0.496127122,0.26928042,0.26963223,0.119885236,0.267321124,0.212077968,0.288331959,0.295062753,0.171397622,0.268336896,,2.80E-05,4.53E-05,3.73E-05,4.30E-05,6.73E-05,3.27E-05,3.27E-05,2.85E-05,4.37E-05,2.47E-05,4.26E-05,4.88E-05,1.88E-05,3.16E-05
289,Kelleher,GK,4,LIV,1.494251546,28.57397855,10.22293631,,4.736842105,2.368421053,2.368421053,0.947368421,4.736842105,2.368421053,2.368421053,1.894736842,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,,4.068710772,2.917126008,3.545616742,3.437487951,2.737243729,2.934035203,3.225730186,3.657007234,3.058342922,2.870653423,3.281762282,3.014032134,3.43213322,3.266533536,,0.053226143,0.031578947,0.031578947,0.012631579,0.053226143,0.031578947,0.031578947,0.025263158,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,,0.21656178,0.092119769,0.111966844,0.0434209,0.145692925,0.092653743,0.101865164,0.092387551,0.09657925,0.090652213,0.103634598,0.095179962,0.108383154,0.103153691,,2.16E-04,1.08E-04,1.30E-04,1.36E-04,1.29E-04,9.33E-05,1.12E-04,1.49E-04,9.71E-05,1.06E-04,1.33E-04,1.14E-04,1.23E-04,1.23E-04
24,Turner,GK,3.8,ARS,1.079900954,28.32270264,10.1324073,,3.684210526,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.307894737,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,,3.523307493,3.370193229,2.861862173,3.163508757,3.065621886,1.855090758,2.691473287,3.112370995,1.608899557,2.522945066,2.64935141,2.867064626,3.107589648,3.155083447,,0.044125472,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.018684211,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0.155467605,0.088689295,0.075312162,0.08325023,0.08067426,0.048818178,0.070828244,0.058152195,0.042339462,0.066393291,0.069719774,0.075449069,0.081778675,0.083028512,,1.60E-04,1.05E-04,7.16E-05,7.49E-05,9.03E-05,4.32E-05,6.34E-05,9.98E-05,3.75E-05,5.76E-05,5.09E-05,6.51E-05,7.86E-05,8.07E-05
518,Hennessey,GK,3.9,NFO,2.59818941,28.49792282,10.12096298,,1.842105263,0.184210526,0.184210526,0.184210526,0.368421053,0.184210526,87.80904762,0.147368421,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,,2.188280777,2.787804362,1.679373054,2.406544819,3.273030741,2.329564522,2.486416187,1.334491881,2.388337317,2.192383201,2.642701079,1.741132349,2.016330347,2.469094171,,0.026315789,0.002631579,0.002631579,0.002631579,0.004080663,0.002631579,0.991315789,0.002105263,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,,0.057586336,0.007336327,0.004419403,0.006333013,0.013356136,0.006130433,2.464823625,0.002809457,0.006285098,0.005769429,0.006954477,0.004581927,0.005306132,0.006497616,,3.08E-05,4.16E-05,2.71E-05,3.06E-05,7.46E-05,3.16E-05,4.58E-05,2.10E-05,3.16E-05,3.42E-05,4.84E-05,2.26E-05,2.96E-05,2.94E-05
548,Iversen,GK,3.8,LEI,1.467271621,28.24594263,10.06119867,,3.355263158,3.355263158,3.355263158,0.704605263,6.710526316,3.355263158,3.355263158,2.482894737,3.355263158,3.355263158,3.355263158,3.355263158,3.355263158,3.355263158,,2.116712787,2.456234164,2.135655301,2.226480986,3.073144536,3.025122936,1.132891838,2.816753581,2.407178952,2.897811816,2.388678829,1.707017291,2.216110776,2.537663786,,0.044736842,0.044736842,0.044736842,0.009394737,0.076059232,0.044736842,0.044736842,0.033105263,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,,0.094695046,0.10988416,0.095542474,0.020917203,0.233741012,0.135334447,0.050682003,0.093249369,0.107689585,0.12963895,0.106861948,0.076366563,0.099141798,0.113527064,,6.12E-05,8.10E-05,5.79E-05,7.07E-05,1.42E-04,1.06E-04,3.77E-05,8.11E-05,7.33E-05,8.60E-05,7.19E-05,5.36E-05,5.11E-05,7.88E-05
398,D Henderson,GK,4.6,NFO,1.381767462,28.39530048,10.11596875,,0,2.960526316,2.960526316,2.960526316,5.921052632,2.960526316,0,2.368421053,2.960526316,2.960526316,2.960526316,2.960526316,2.960526316,2.960526316,,0.001461,3.311765986,2.127529012,2.890351863,3.618232549,2.819948048,0.001461,1.741576237,2.849005708,2.670120839,3.178090923,2.250355148,2.436527707,2.944016335,,0,0.039473684,0.039473684,0.039473684,0.066917702,0.039473684,0,0.031578947,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,,0,0.130727605,0.083981408,0.114092837,0.242123808,0.111313739,0,0.054997144,0.112460752,0.105399507,0.125450957,0.088829808,0.096178725,0.116211171,,0.00E+00,2.85E-04,1.85E-04,2.09E-04,5.11E-04,2.17E-04,0.00E+00,1.44E-04,2.16E-04,2.34E-04,3.32E-04,1.55E-04,2.02E-04,2.01E-04
324,Ortega,GK,3.8,MCI,0.997944955,28.34215548,10.10174146,,1.842105263,1.842105263,1.842105263,0.073684211,1.842105263,1.842105263,1.842105263,0.773684211,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,,3.323191269,3.175039917,3.174568365,3.182592278,2.551625356,3.064592629,3.111584813,2.899746844,2.86816472,3.04334938,3.279371119,3.205695802,2.894500675,2.885026894,,0.026315789,0.026315789,0.026315789,0.001052632,0.026315789,0.026315789,0.026315789,0.011052632,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0.087452402,0.083553682,0.083541273,0.003350097,0.067148036,0.080647174,0.081883811,0.032049834,0.075478019,0.080088142,0.08629924,0.084360416,0.07617107,0.07592176,,7.56E-05,5.60E-05,5.39E-05,6.98E-05,4.75E-05,7.17E-05,8.19E-05,4.68E-05,5.42E-05,6.37E-05,8.03E-05,6.16E-05,5.13E-05,6.26E-05
35,Olsen,GK,3.9,AVL,0.952706585,28.18024512,10.06038678,,1.842105263,1.842105263,1.842105263,1.842105263,3.684210526,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,,2.678975576,2.843708805,2.314086196,3.037819419,2.49551664,2.950905931,2.549809293,2.31183162,2.70569285,1.911345964,2.587420931,2.100596317,1.491381061,2.534874022,,0.026315789,0.026315789,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0.070499357,0.074834442,0.060897005,0.079942616,0.110115849,0.077655419,0.067100245,0.060837674,0.071202443,0.050298578,0.068090025,0.05527885,0.03924687,0.066707211,,6.07E-05,6.56E-05,5.56E-05,9.21E-05,1.06E-04,8.52E-05,5.52E-05,6.17E-05,7.76E-05,4.98E-05,5.72E-05,6.05E-05,3.78E-05,5.70E-05
