ID,Name,Pos,Price,Team,xPts GW27-38,xPts +2 per sub,xPts +2 per sub with 0.84 decay,GW xMins,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,27,28,29,30,31,32,33,34,35,36,37,38,xPts,27,28,29,30,31,32,33,34,35,36,37,38,npG,27,28,29,30,31,32,33,34,35,36,37,38
81,Raya,GK,4.8,BRE,53.75416143,53.92817732,28.99559505,,175.6180952,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,8.907429311,4.217356631,7.132730353,4.120564588,4.4523146,4.430173652,3.308654576,4.861453255,2.590112213,4.241278673,3.217901993,2.60591877,,0.999917079,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,8.906690699,4.180732218,7.1321389,4.084780738,4.413649763,4.391701091,3.279921523,4.819235371,2.567619133,4.204446516,3.189957055,2.583288422,,7.14E-05,4.35E-05,5.35E-05,3.07E-05,3.09E-05,3.93E-05,2.21E-05,4.75E-05,1.99E-05,3.76E-05,2.68E-05,2.22E-05
376,Pope,GK,5.4,NEW,49.22466828,49.40786146,24.02309999,,87.80904762,87.80904762,175.6180952,87.80904762,131.7135714,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.252095602,4.128177895,6.863199076,3.465537427,5.604381956,3.245114375,4.005869993,4.137342453,3.281654473,3.791601756,3.814249557,2.984431026,,0.991315789,0.991315789,0.999917079,0.991315789,0.995328433,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.215169509,4.092327929,6.862629973,3.43544197,5.57820071,3.216933119,3.971082174,4.1014129,3.253155894,3.758674688,3.781125811,2.958513599,,1.18E-04,1.19E-04,2.03E-04,9.19E-05,1.94E-04,1.03E-04,1.02E-04,1.48E-04,9.00E-05,1.08E-04,1.34E-04,6.83E-05
133,Kepa,GK,4.7,CHE,48.46025408,51.17762266,23.79086374,,85.19047619,85.19047619,170.3809524,85.19047619,85.19047619,0,85.19047619,85.19047619,85.19047619,85.19047619,170.3809524,85.19047619,,3.881428534,4.570914538,7.101559389,4.267393953,4.032744642,0.001167,4.092009589,3.243499393,4.498416205,4.702917352,5.471020967,4.095575462,,0.960526316,0.960526316,0.998289435,0.960526316,0.960526316,0,0.960526316,0.960526316,0.960526316,0.960526316,0.998289435,0.960526316,,3.72821425,4.390483701,7.089411709,4.098944192,3.873557353,0,3.930482895,3.115466522,4.320847145,4.517275878,5.461662429,3.933908009,,3.16E-03,3.66E-03,5.75E-03,2.78E-03,2.79E-03,0.00E+00,3.30E-03,2.11E-03,3.65E-03,4.27E-03,4.16E-03,2.76E-03
281,Alisson,GK,5.4,LIV,54.90185056,57.13945394,25.05603744,,87.42857143,0,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,,4.830074696,0.001342,6.356788745,3.949751472,4.519320229,5.013895861,4.262907394,8.526098377,4.44300031,4.238888942,4.700478069,4.597102884,,0.986842105,0,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,,4.766521081,0,6.355578937,3.897781058,4.459855489,4.947923547,4.206816507,8.524475712,4.38453978,4.183114087,4.638629674,4.536614688,,6.96E-04,0.00E+00,6.86E-04,4.99E-04,5.97E-04,8.15E-04,5.21E-04,1.28E-03,6.30E-04,6.03E-04,6.75E-04,6.61E-04
152,Guaita,GK,4.4,CRY,47.6370104,47.82822887,22.4282718,,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,5.824335589,2.915864288,3.826513657,3.841352048,3.92914797,4.310665833,3.986903476,3.875574884,2.862408305,4.411731509,3.797048631,4.422242415,,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,5.82385263,2.890542309,3.793283407,3.807992938,3.895026422,4.273231104,3.952280367,3.841918576,2.837550549,4.373419104,3.764074261,4.38383873,,1.45E-04,7.20E-05,1.33E-04,1.07E-04,1.18E-04,1.25E-04,9.47E-05,1.15E-04,8.21E-05,1.54E-04,1.02E-04,1.46E-04
327,de Gea,GK,5,MUN,48.77456877,52.89664525,23.02918961,,87.80904762,0,175.6180952,87.80904762,87.80904762,0,87.80904762,175.6180952,87.80904762,87.80904762,175.6180952,87.80904762,,4.133920649,0.001399,7.140723766,4.271012907,4.168977641,0.001399,2.814560034,7.316817722,3.527929769,4.226136303,7.390612864,4.02158777,,0.991315789,0,0.999917079,0.991315789,0.991315789,0,0.991315789,0.999917079,0.991315789,0.991315789,0.999917079,0.991315789,,4.098020812,0,7.14013165,4.233922532,4.132773362,0,2.790117802,7.316211005,3.497292484,4.189435646,7.390000027,3.986663455,,3.84E-05,0.00E+00,4.96E-05,3.28E-05,3.10E-05,0.00E+00,2.16E-05,5.19E-05,2.45E-05,3.08E-05,5.47E-05,3.33E-05
102,Steele,GK,3.9,BHA,25.56888163,37.81044059,19.95867502,,168.7642905,0,132.5714286,53.33333333,67.86904762,0,34.34210526,68.68421053,34.34210526,34.34210526,68.68421053,34.34210526,,6.937543972,0.001133,5.675089952,2.47526204,3.29816819,0.001133,3.607964767,4.283666079,3.797124493,2.53879229,3.681674859,3.266847666,,0.998391497,0,0.934032498,0.605263158,0.623454808,0,0.381578947,0.595881385,0.381578947,0.381578947,0.595881385,0.381578947,,6.926384915,0,5.300718442,1.498184919,2.056258817,0,1.376723398,2.552556878,1.448902767,0.96874969,2.193841515,1.246560294,,2.80E-04,0.00E+00,3.00E-04,1.02E-04,1.78E-04,0.00E+00,1.45E-04,2.77E-04,1.54E-04,8.88E-05,2.64E-04,1.20E-04
238,Meslier,GK,4.5,LEE,45.53092911,45.7419739,22.36299165,,86.93095714,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.670041741,4.029667357,7.226991225,4.18518912,2.595128716,3.817925144,3.830337618,4.257016446,1.849380551,3.75426155,3.555340155,3.132507904,,0.981402632,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.601788623,3.994672877,7.226391956,4.148844057,2.572592072,3.784769478,3.79707416,4.220047619,1.83332014,3.721658753,3.524464833,3.105304546,,2.41E-03,2.40E-03,5.52E-03,2.80E-03,1.92E-03,2.59E-03,3.38E-03,3.15E-03,1.39E-03,2.38E-03,2.36E-03,2.58E-03
254,D Ward,GK,4,LEI,45.60713264,46.18760154,21.99199771,,86.30952381,86.30952381,172.6190476,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,,3.400502552,3.395250779,7.632204877,4.36804021,1.917410471,4.287550453,3.749095308,4.26859564,3.683251222,2.726893945,3.381834537,3.828815268,,0.973684211,0.973684211,0.999239237,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,,3.311015643,3.305902074,7.626398582,4.253091784,1.866952301,4.174720178,3.650434905,4.156264176,3.586323558,2.655133578,3.292838892,3.728056971,,7.25E-04,7.87E-04,1.82E-03,1.33E-03,4.75E-04,1.01E-03,9.23E-04,1.08E-03,8.84E-04,6.54E-04,6.57E-04,9.97E-04
31,E Martinez,GK,4.9,AVL,44.30538679,44.49660527,21.80229801,,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.402813013,4.301180261,6.186360599,4.300154445,3.663992419,3.34319617,3.920475267,2.876899161,3.846143962,3.056883675,2.146739856,3.594999038,,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.373262269,4.263827906,6.18584762,4.262810998,3.632173537,3.31416315,3.886429034,2.851915563,3.812743239,3.030337053,2.128097115,3.56377931,,2.64E-05,4.35E-05,4.96E-05,4.12E-05,2.66E-05,2.58E-05,3.58E-05,2.46E-05,2.68E-05,2.88E-05,1.73E-05,2.69E-05
