ID,Name,Pos,Price,Team,xPts GW21-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,npG,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
307,Ederson,GK,5.4,MCI,72.3320043,75.36346488,29.73376182,,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,17.56180952,87.80904762,87.80904762,87.80904762,36.8798,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.636329989,3.379526208,7.857368024,4.456713925,4.705792063,4.242241788,4.301883386,4.311109826,3.450507999,4.254038698,4.260868895,3.89422917,3.868485744,4.176492484,4.494416591,4.401246789,3.941922201,3.97184485,,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.198263158,0.991315789,0.991315789,0.991315789,0.416352632,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.596067123,3.350177691,7.856716483,4.418010884,4.664925974,4.205401267,4.264524925,0.854734248,3.420543062,4.21709573,4.223866612,1.621372563,3.834891,4.140222944,4.455386131,4.363025435,3.907689719,3.937352513,,0.000799315,0.000559004,0.001278894,0.000768124,8.21E-04,6.02E-04,6.09E-04,8.14E-04,5.33E-04,8.21E-04,9.58E-04,5.22E-04,6.24E-04,7.64E-04,1.10E-03,7.41E-04,5.79E-04,7.23E-04
281,Alisson,GK,5.5,LIV,78.75884121,80.71815444,29.28536783,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,118.0285714,87.42857143,37.59428571,87.42857143,87.42857143,87.42857143,69.94285714,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,,4.012539168,4.638187452,4.909539445,4.07297586,4.516857773,5.666418467,5.017642133,4.687101607,2.774961176,3.964945673,4.578450289,4.939702733,4.221553915,3.883042234,4.4891132,4.241061409,8.13840787,4.585640976,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.990928438,0.986842105,0.424342105,0.986842105,0.986842105,0.986842105,0.789473684,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,,3.9597426,4.577158669,4.844940242,4.019384072,4.457425433,5.615015198,4.951620526,1.988934563,2.738448529,3.912775335,4.518207522,3.899765315,4.166007153,3.831949573,4.430045921,4.185257969,8.136858989,4.525303594,,0.000527801,0.000588741,8.35E-04,0.000443525,5.55E-04,1.40E-03,7.48E-04,8.62E-04,3.47E-04,5.69E-04,8.08E-04,8.66E-04,6.00E-04,6.30E-04,8.14E-04,7.06E-04,1.13E-03,7.48E-04
15,Ramsdale,GK,4.9,ARS,75.17246582,76.50148698,28.48852697,,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,66.73487619,87.80904762,87.80904762,87.80904762,62.34442381,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,3.593201634,4.33787246,6.786840345,3.946525647,3.841594152,4.849825926,4.06961138,4.419880299,4.372218188,2.634616309,3.809971718,4.408319028,2.32278725,3.599699366,3.677443227,3.991695843,4.364686708,9.006360574,,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.7534,0.991315789,0.991315789,0.991315789,0.703834211,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,3.561997514,4.300201463,6.786277574,3.912253187,3.808232939,4.807709017,4.034270018,3.329937817,4.334248925,2.611736747,3.776885122,3.102725743,2.302615677,3.568438819,3.645507536,3.957031116,4.32678285,9.005613758,,3.89E-04,3.91E-04,7.21E-04,3.30E-04,4.09E-04,5.36E-04,4.04E-04,3.98E-04,5.79E-04,2.28E-04,3.47E-04,5.36E-04,2.01E-04,3.06E-04,2.57E-04,3.41E-04,4.06E-04,9.06E-04
113,R Sanchez,GK,4.6,BHA,71.36749023,75.69028507,25.99338367,,87.80904762,87.80904762,87.80904762,87.80904762,23.70844286,87.80904762,87.80904762,23.70844286,87.80904762,87.80904762,87.80904762,36.8798,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,175.6180952,,3.730895093,4.819871965,4.074566061,4.249397135,3.611725739,4.058205126,4.056067622,3.549329924,4.066636129,3.045954243,3.233118078,2.772390213,4.27090406,4.477854499,4.495522343,3.152324419,8.660048985,8.355794885,,0.991315789,0.991315789,0.991315789,0.991315789,0.267655263,0.991315789,0.991315789,0.267655263,0.991315789,0.991315789,0.991315789,0.416352632,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.999917079,,3.698495215,4.778015182,4.039181672,4.212494475,0.966697403,4.022962819,4.020843876,0.949996835,4.031320605,3.019502535,3.205041,1.154291961,4.23381463,4.438967868,4.45648228,3.124948971,8.659330886,8.355102014,,3.75297E-05,4.92E-05,2.95E-05,4.58E-05,2.36E-05,3.94E-05,4.30E-05,3.57E-05,4.33E-05,2.71E-05,2.27E-05,2.28E-05,3.72E-05,3.87E-05,4.44E-05,2.45E-05,8.57E-05,7.01E-05
81,Raya,GK,4.6,BRE,66.10417877,69.11581303,25.38932336,,87.80904762,87.80904762,87.80904762,87.80904762,17.56180952,87.80904762,87.80904762,37.75789048,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,4.230050066,4.419022953,3.079013177,4.335613469,3.192193511,4.26732264,4.346998224,4.051437139,3.544084643,3.863607495,4.293052059,4.138100064,3.111053427,4.57031513,2.430867818,3.999480345,2.969912119,6.646550306,,0.991315789,0.991315789,0.991315789,0.991315789,0.198263158,0.991315789,0.991315789,0.426265789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,4.19331542,4.380647227,3.052274378,4.297962089,0.632894366,4.230264311,4.309247977,1.726989051,3.513307066,3.830055114,4.255770291,4.102163931,3.084036384,4.530625551,2.40975765,3.964748016,2.944120777,6.645999168,,4.31E-05,4.93E-05,2.45E-05,3.66E-05,2.89E-05,4.59E-05,3.60E-05,4.66E-05,2.54E-05,2.93E-05,3.14E-05,3.76E-05,2.28E-05,4.62E-05,2.10E-05,3.96E-05,2.72E-05,6.28E-05
327,de Gea,GK,4.9,MUN,60.9498619,65.30770733,24.71092621,,87.42857143,139.8857143,87.42857143,87.42857143,17.48571429,87.42857143,87.42857143,23.60571429,87.80904762,87.42857143,87.42857143,48.08571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,2.917862066,6.542230598,3.889594125,3.809080269,3.831773846,2.309572869,4.133178909,3.362994763,3.382569992,4.276031318,4.092025039,3.280118407,2.784774726,3.939773865,3.510790102,4.251654328,4.372757433,4.007856185,,0.986842105,0.994235182,0.986842105,0.986842105,0.197368421,0.986842105,0.986842105,0.266447368,0.991315789,0.986842105,0.986842105,0.542763158,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,2.879469145,6.50451583,3.838415255,3.758960792,0.756271154,2.279183752,4.078794975,0.896061105,3.353195042,4.219767748,4.038182604,1.780327425,2.748132953,3.887934735,3.464595496,4.195711508,4.315221151,3.955121235,,1.98E-05,7.27E-05,3.48E-05,3.77E-05,3.51E-05,1.69E-05,3.99E-05,2.05E-05,1.91E-05,3.60E-05,3.02E-05,2.28E-05,2.20E-05,3.04E-05,2.59E-05,3.14E-05,3.22E-05,3.71E-05
133,Kepa,GK,4.6,CHE,65.45218556,69.77116657,24.90764304,,83.4,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,43.77738095,79.5952381,79.5952381,79.5952381,79.5952381,159.1904762,79.5952381,,2.69252365,4.411610585,3.934146588,4.531734243,3.212463875,4.520916209,3.999063007,4.635552472,4.309928465,4.376868078,4.042571339,3.38684431,4.221304895,3.334712134,4.762805433,4.685859112,4.915151543,4.05617889,,0.939473684,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.492105263,0.894736842,0.894736842,0.894736842,0.894736842,0.987877917,0.894736842,,2.529555113,3.947230524,3.520025895,4.054709586,2.874309783,4.045030292,3.578109006,4.14759958,3.856251785,3.916145123,3.617037514,1.666683911,3.776957011,2.983689804,4.261457493,4.192610784,4.855569669,3.629212691,,2.47E-03,5.42E-03,3.77E-03,5.82E-03,3.21E-03,6.29E-03,4.44E-03,5.26E-03,4.44E-03,3.71E-03,3.70E-03,3.41E-03,5.13E-03,2.89E-03,4.71E-03,5.45E-03,5.24E-03,3.45E-03
238,Meslier,GK,4.5,LEE,60.16847859,62.65482111,23.76965869,,87.80904762,140.4944762,87.80904762,87.80904762,68.49105714,87.80904762,87.80904762,40.3921619,87.80904762,87.80904762,87.80904762,57.07588095,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,3.585967421,5.480231374,2.960711185,3.86161449,3.937790117,2.622745293,3.368362053,3.815079565,2.603315228,3.873168226,2.292192236,3.580502545,3.570850597,4.189310464,1.582960541,3.393901767,3.260182428,6.810120698,,0.991315789,0.996219558,0.991315789,0.991315789,0.773226316,0.991315789,0.991315789,0.456005263,0.991315789,0.991315789,0.991315789,0.644355263,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,3.554826125,5.459513676,2.934999745,3.828079417,3.044802945,2.599968821,3.339110488,1.739696361,2.58070749,3.839532818,2.272286356,2.30711566,3.539840579,4.15292961,1.569213778,3.364428409,3.231870318,6.809555996,,3.88E-05,5.91E-05,3.19E-05,3.21E-05,4.40E-05,2.03E-05,2.80E-05,2.80E-05,2.19E-05,3.27E-05,2.31E-05,3.31E-05,4.16E-05,3.56E-05,1.65E-05,2.61E-05,2.85E-05,7.12E-05
376,Pope,GK,5.4,NEW,66.77022827,69.24655201,24.66001437,,87.80904762,87.80904762,87.80904762,87.80904762,23.70844286,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,55.3197,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,4.022259864,3.98855551,4.541057656,2.935287907,3.898664503,2.205473883,4.432831385,4.239256219,3.48061242,3.725318722,3.822427025,3.351696541,4.199839854,4.30901631,3.449875368,4.034166649,3.992377219,6.753988466,,0.991315789,0.991315789,0.991315789,0.991315789,0.267655263,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.624528947,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,3.987329713,3.953918054,4.501622155,2.909797249,1.043498073,2.186321083,4.394335744,4.202441626,3.450386049,3.69296727,3.789232264,2.093231513,4.16336756,4.271595905,3.419915924,3.999133097,3.957706575,6.753428419,,9.75E-05,1.30E-04,1.31E-04,8.54E-05,1.03E-04,6.10E-05,1.28E-04,1.23E-04,1.18E-04,1.16E-04,1.00E-04,1.11E-04,1.19E-04,1.63E-04,1.00E-04,1.42E-04,1.53E-04,1.80E-04
