ID,Name,Pos,Price,Team,xPts GW8-38,xPts +2 per sub,xPts +2 per sub with 0.84 decay,GW xMins,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,npG,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
376,Pope,GK,5.1,NEW,130.7262629,131.287134,27.00833639,,87.80904762,8.61E+01,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,5.136625998,4.424843569,4.410887757,3.488584136,4.756078028,3.164936511,4.412121554,4.380477525,3.743652233,4.008723943,4.582397118,3.481193972,4.654611245,8.238374245,4.256863293,4.89296906,3.054903337,4.396147645,2.38645691,4.668267876,4.799331035,3.813897028,4.137807851,4.120715027,3.534538768,4.51282432,4.59942478,3.824847245,4.392299275,4.268579002,3.345097643,,0.991315789,0.971489474,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,5.092018456,4.29868895,4.372582679,3.458288537,4.714775245,3.137451536,4.373805761,4.342436536,3.711141569,3.97391134,4.542602617,3.45096255,4.614189621,8.237691111,4.219895796,4.850477487,3.028373913,4.357970573,2.365732416,4.627727655,4.757652634,3.780776344,4.101874257,4.08492987,3.503844089,4.473634004,4.559482407,3.791631466,4.354155623,4.231509763,3.31604811,,0.000227598,0.000172243,0.000200824,0.000133617,0.000196447,0.000117899,0.000181163,0.00017924,0.000124092,0.000170323,0.000248048,0.000117059,0.000213089,0.000278193,0.000177901,0.000183972,0.00011505,0.000164807,8.26E-05,0.000178672,0.000174457,0.000165303,0.00016233,0.000146437,0.000145857,0.000158792,0.000221744,0.000144819,0.000200501,0.000210713,0.000100306
281,Alisson,GK,5.4,LIV,133.4744359,136.2120392,24.2741044,,0,8.74E+01,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,0.001342,4.51136642,3.672566416,3.145305136,4.386723152,4.760613676,4.637506595,3.389036459,4.6465481,4.229042406,4.38235129,4.197825717,4.200213897,8.56149573,7.911740814,4.778740607,4.16728315,4.425691621,3.972329064,4.867002331,4.713533456,2.705423586,4.024489922,4.419545998,4.959395044,4.086688037,3.770109134,4.481145959,4.105171832,4.518545942,4.410197314,,0,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,0,4.452006335,3.624243174,3.103919542,4.329003111,4.697974022,4.576486771,3.344443874,4.585409309,4.173397111,4.324688773,4.142591168,4.144947925,8.559866328,7.910235072,4.715862442,4.112450477,4.367458836,3.920061576,4.802962827,4.651513278,2.669825907,3.971536107,4.361394077,4.894139846,4.032915826,3.720502435,4.422183512,4.051156413,4.45909139,4.352168402,,0.00E+00,9.44E-04,6.71E-04,5.86E-04,1.02E-03,9.99E-04,1.42E-03,6.75E-04,1.27E-03,8.39E-04,1.21E-03,9.30E-04,7.63E-04,1.73E-03,1.40E-03,1.13E-03,7.00E-04,7.70E-04,9.47E-04,1.05E-03,1.22E-03,4.73E-04,8.30E-04,1.15E-03,1.24E-03,8.24E-04,8.36E-04,1.15E-03,9.76E-04,1.04E-03,1.03E-03
31,E Martinez,GK,4.9,AVL,117.6398042,118.4068122,24.13239163,,76.57142857,8.78E+01,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.196057875,4.017741309,4.43543447,3.377746604,4.035406529,4.059420438,3.675993106,3.452391323,3.704145448,2.6927355,2.801716947,4.326401213,4.223795417,7.580487591,3.913231502,2.027675335,3.464358008,4.150183265,4.304540856,3.585743943,4.755375767,2.987201093,4.64683952,4.001950666,3.76891627,4.295414392,3.122477897,4.030399175,3.169597865,2.279339653,4.042061402,,0.868421053,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.643944997,3.982850398,4.396916223,3.348413541,4.00036221,4.024167576,3.644070008,3.42241003,3.671977869,2.669351218,2.777386247,4.288829834,4.187115088,7.57985901,3.879248176,2.010066575,3.434272794,4.1141422,4.267159317,3.554604588,4.714079083,2.961259609,4.606485388,3.967196884,3.736186208,4.258112109,3.095361641,3.99539834,3.14207241,2.259545388,4.00695929,,4.22E-05,3.86E-05,3.36E-05,2.39E-05,3.31E-05,3.86E-05,2.35E-05,3.18E-05,2.56E-05,2.21E-05,2.27E-05,3.44E-05,4.77E-05,6.72E-05,4.05E-05,1.59E-05,2.79E-05,3.05E-05,3.20E-05,2.77E-05,4.38E-05,1.93E-05,4.15E-05,2.91E-05,3.12E-05,4.10E-05,2.57E-05,2.78E-05,2.81E-05,1.79E-05,3.17E-05
425,Lloris,GK,5.5,TOT,121.8450319,122.5050346,23.96638711,,86.05286667,8.34E+01,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.01319901,3.277153986,3.833484041,4.465491576,3.244845245,4.1265096,4.548492607,2.916013244,4.284129518,3.841805495,4.169494986,4.088162236,3.630889254,6.32143625,2.718811125,3.732538676,4.017571449,3.56297058,4.119211824,4.660833449,4.055806624,4.203576606,4.16747142,4.773370416,3.801601502,3.588005028,2.488144633,4.391699061,3.864298931,4.136600889,4.058082937,,0.971489474,0.94175,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.898780594,3.086259766,3.800193258,4.426712307,3.216666325,4.090674122,4.50899254,2.890689971,4.246925235,3.808442447,4.133286214,4.052659775,3.599357847,6.32091207,2.695200397,3.700124524,3.982682012,3.532028993,4.083439722,4.62035779,4.020585145,4.167071861,4.131280221,4.731917462,3.768587595,3.556846037,2.466537062,4.353560622,3.830740545,4.100677776,4.02284169,,3.12E-05,1.73E-05,1.97E-05,2.91E-05,1.98E-05,2.24E-05,2.72E-05,1.70E-05,3.67E-05,2.40E-05,2.68E-05,1.99E-05,2.14E-05,3.77E-05,1.51E-05,2.52E-05,2.63E-05,1.84E-05,2.14E-05,3.19E-05,2.65E-05,2.35E-05,2.44E-05,3.37E-05,1.81E-05,2.44E-05,1.38E-05,2.46E-05,2.17E-05,2.97E-05,2.97E-05
81,Raya,GK,4.5,BRE,112.5059759,113.066847,22.91949949,,86.05286667,8.78E+01,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.29947794,4.421651821,3.551446679,3.886061293,3.19533942,3.64515245,4.194362873,4.351432468,1.853371873,2.99996516,3.463532118,2.500226549,4.641872606,7.780799443,4.131927767,2.983686098,4.159514504,2.998031916,4.168096874,4.04621365,3.78962825,3.571763458,3.854511711,3.918280409,3.92657076,2.829368669,4.545531014,2.118366348,3.75044968,2.662836564,2.250568481,,0.971489474,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.205408087,4.383253266,3.520605168,3.852313919,3.16759042,3.613497179,4.157938143,4.313643713,1.837276801,2.973912831,3.433454075,2.478514055,4.601561607,7.780154252,4.096045236,2.95777514,4.123392404,2.971996376,4.131900243,4.011075479,3.75671832,3.540745513,3.82103832,3.884253237,3.892471593,2.804797836,4.506056666,2.099970009,3.717879985,2.63971193,2.231024071,,3.46E-05,4.40E-05,2.92E-05,3.94E-05,2.97E-05,3.50E-05,4.27E-05,4.17E-05,1.98E-05,3.49E-05,3.44E-05,2.75E-05,5.45E-05,9.08E-05,5.31E-05,2.80E-05,3.98E-05,3.20E-05,5.10E-05,3.80E-05,5.04E-05,3.19E-05,3.62E-05,3.46E-05,4.33E-05,2.40E-05,5.16E-05,2.22E-05,4.26E-05,2.82E-05,2.45E-05
152,Guaita,GK,4.5,CRY,111.1367311,117.6772019,21.9043665,,0,7.73E+01,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,162.8333333,162.8333333,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,,0.001198,3.44490381,4.1551333,3.565611605,4.309804358,4.074235491,4.19869848,3.549909166,4.321946393,4.271788441,4.437138785,3.224267074,3.019485358,6.945133028,6.289868563,4.066837832,3.706486337,2.789410462,3.709767087,2.581965725,3.114753687,3.888445042,3.897873939,3.911218604,4.379618134,3.975352717,3.906142778,2.808143707,4.710158331,3.965700757,4.578871883,,0,0.875,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.993171773,0.993171773,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,,0,3.014290834,3.82709646,3.284115952,3.969556645,3.752585321,3.867222284,3.269653179,3.980740099,3.934541985,4.086838354,2.969719674,2.781104935,6.897710086,6.246919916,3.745771688,3.413868995,2.569193846,3.416890738,2.378126326,2.86885208,3.581462539,3.590147049,3.602438188,4.033858808,3.661509081,3.597763085,2.586448151,4.338303726,3.652619118,4.217381997,,0.00E+00,1.31E-04,2.62E-04,1.80E-04,1.89E-04,1.68E-04,2.34E-04,1.52E-04,1.84E-04,2.25E-04,1.94E-04,1.54E-04,1.06E-04,3.34E-04,2.82E-04,1.74E-04,1.71E-04,1.21E-04,1.55E-04,1.08E-04,1.24E-04,2.22E-04,2.12E-04,1.89E-04,2.07E-04,1.52E-04,1.88E-04,1.24E-04,2.40E-04,1.82E-04,2.28E-04
478,Sa,GK,5,WOL,114.7849401,115.3458112,21.84051988,,87.80904762,8.61E+01,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,2.409562292,3.552289884,2.937832207,4.601452635,3.951703513,3.872528138,3.730910024,3.992696014,3.416627487,4.111303214,3.404597223,3.724263698,3.849215675,4.192352421,2.641888278,3.971763079,4.705012682,3.99582092,3.122434223,3.640791979,4.184725665,4.399059655,3.328041978,4.011095021,3.609832997,4.253425597,3.665633743,4.017974132,3.085466803,4.362229803,3.082628412,,0.991315789,0.971489474,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,2.388637146,3.45101223,2.912319454,4.561492652,3.917386087,3.838898288,3.698510016,3.958022601,3.386956774,4.075599791,3.375030984,3.691921408,3.815788276,4.192004788,2.618945564,3.937271452,4.664153362,3.96112037,3.095318347,3.609174575,4.148384626,4.360857295,3.29914056,3.976261828,3.578484447,4.216487953,3.633800608,3.983081198,3.05867196,4.324347281,3.055858218,,2.27E-05,3.20E-05,2.23E-05,4.80E-05,2.99E-05,4.69E-05,3.61E-05,3.66E-05,3.22E-05,3.53E-05,3.68E-05,3.26E-05,3.96E-05,3.91E-05,2.56E-05,3.99E-05,5.06E-05,3.83E-05,3.24E-05,2.72E-05,5.52E-05,3.88E-05,2.76E-05,4.47E-05,3.79E-05,3.70E-05,2.96E-05,4.03E-05,2.97E-05,4.37E-05,2.60E-05
307,Ederson,GK,5.5,MCI,128.9591835,131.4458309,24.69303049,,87.80904762,8.78E+01,87.80904762,87.80904762,0,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.280502161,3.825496401,4.446699614,2.834442741,0.001372,4.357064896,3.925866036,4.517272448,4.297649347,4.206076034,4.582548228,3.457862139,3.474802147,8.147590457,6.78469994,4.362443924,4.526387523,4.629666572,4.328806893,4.246103592,4.230070856,3.264893669,4.193235397,4.216834965,4.0422408,3.904029418,4.258181213,4.445388264,4.328732377,3.841089472,4.002663257,,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.243329379,3.792274985,4.408083539,2.809827844,0,4.319227227,3.891772989,4.478043503,4.260327656,4.169549585,4.542752415,3.427833337,3.444626234,8.146914851,6.784137347,4.324559543,4.487079421,4.589461573,4.291214622,4.209229535,4.19333603,3.236540645,4.156820458,4.180215082,4.00713713,3.870126005,4.221202271,4.406783576,4.291140754,3.807732642,3.967903287,,9.58E-04,1.10E-03,1.47E-03,6.17E-04,0.00E+00,1.09E-03,1.13E-03,1.41E-03,1.33E-03,1.33E-03,1.30E-03,6.65E-04,8.86E-04,2.15E-03,1.53E-03,1.20E-03,1.16E-03,1.22E-03,1.00E-03,8.91E-04,1.18E-03,7.63E-04,1.19E-03,1.40E-03,8.83E-04,9.60E-04,1.14E-03,1.65E-03,1.05E-03,8.23E-04,1.08E-03
455,Fabianski,GK,5,WHU,106.3529054,111.1402461,22.75291238,,81.41666667,7.98E+01,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,162.8333333,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,,3.952800959,4.155354612,4.100248635,3.791898805,2.163477027,4.548277408,2.954274603,4.135277216,3.73619464,2.967838007,3.874145668,3.79407454,3.847952712,7.47807768,3.511672534,3.254357624,2.658550759,4.436188442,3.54030235,3.893482008,1.930648155,4.046254202,3.828438626,3.320056164,4.305680388,2.583890718,3.817326358,3.292863006,3.573463204,4.021339882,3.452029551,,0.921052632,0.902631579,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.993171773,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,,3.640737726,3.750754294,3.776544796,3.492538373,1.992676209,4.189202876,2.721042398,3.808807962,3.441231906,2.733535006,3.568292062,3.494542339,3.544166972,7.427015672,3.234435228,2.997434654,2.448665173,4.085963039,3.260804796,3.586101849,1.778228564,3.726813081,3.526193471,3.057946467,3.965758252,2.379899345,3.515958488,3.032900137,3.291347688,3.703865681,3.179500902,,2.38E-05,2.68E-05,3.20E-05,2.69E-05,1.39E-05,3.41E-05,2.00E-05,2.49E-05,3.16E-05,1.76E-05,3.01E-05,3.01E-05,2.17E-05,5.22E-05,1.83E-05,1.86E-05,1.77E-05,3.24E-05,2.00E-05,2.72E-05,1.24E-05,3.33E-05,2.58E-05,2.17E-05,2.76E-05,1.73E-05,2.02E-05,2.48E-05,2.43E-05,3.72E-05,2.55E-05
