ID,Name,Pos,Price,Team,xPts GW20-38,xPts +2 per sub,xPts +2 per sub with 0.84 decay,GW xMins,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,npG,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,
376,Pope,GK,5.4,NEW,71.08708297,73.67990671,25.41712444,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,19.31799048,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,55.3197,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,4.190236308,4.041669928,3.983517629,4.523624868,2.922723483,3.954669055,2.218683991,4.459993353,4.369409135,3.53298736,3.770070902,3.792555007,3.345931964,4.19600933,4.342897882,3.458213284,4.08789179,3.992129008,6.790331353,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.218089474,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.624528947,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,4.153847413,4.006571215,3.948923923,4.484340757,2.897341937,0.862471693,2.199416472,4.421261832,4.331464266,3.502306154,3.737330813,3.759619661,2.089631367,4.159570301,4.305183242,3.428181432,4.052391677,3.957460519,6.789768293,,1.54E-04,1.00E-04,1.31E-04,1.34E-04,8.68E-05,1.11E-04,6.23E-05,1.35E-04,1.26E-04,1.22E-04,1.24E-04,1.01E-04,1.12E-04,1.19E-04,1.66E-04,1.04E-04,1.43E-04,1.55E-04,1.83E-04,
113,R Sanchez,GK,4.6,BHA,69.18091466,73.63677461,24.95639243,,87.80904762,92.1995,87.80904762,87.80904762,87.80904762,19.31799048,87.80904762,87.80904762,23.70844286,87.80904762,87.80904762,87.80904762,36.8798,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,3.033699516,3.894951672,4.732827256,4.04252444,4.201742782,3.621812236,4.00086423,4.043219043,3.548793967,4.039861235,2.991106646,3.224980869,2.73021708,4.337259897,4.453228266,4.436624549,3.113707386,4.318102882,7.950359662,,0.991315789,0.991634525,0.991315789,0.991315789,0.991315789,0.218089474,0.991315789,0.991315789,0.267655263,0.991315789,0.991315789,0.991315789,0.416352632,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,3.007354231,3.862368552,4.691726387,4.007418307,4.165253963,0.789879124,3.966119883,4.008106878,0.949853383,4.00477823,2.965131246,3.196974456,1.136733066,4.299594219,4.414555495,4.398095967,3.086667296,4.280603568,7.94970041,,2.52E-05,7.24E-05,4.80E-05,2.91E-05,4.46E-05,2.36E-05,3.80E-05,4.15E-05,3.55E-05,4.45E-05,2.61E-05,2.24E-05,2.23E-05,3.64E-05,3.90E-05,4.27E-05,2.43E-05,4.81E-05,6.73E-05,
238,Meslier,GK,4.5,LEE,64.25590999,66.64066303,24.0321964,,87.80904762,87.80904762,140.4944762,87.80904762,87.80904762,68.49105714,87.80904762,87.80904762,45.66070476,87.80904762,87.80904762,87.80904762,57.07588095,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,3.336393792,3.607913362,5.647093958,3.016291632,3.840410498,3.960212575,2.660029807,3.434235603,3.836130963,2.620703568,3.890326782,2.290803443,3.561476239,3.561067175,4.180408675,1.606639817,3.457607247,3.252415616,6.929694656,,0.991315789,0.991315789,0.996219558,0.991315789,0.991315789,0.773226316,0.991315789,0.991315789,0.515484211,0.991315789,0.991315789,0.991315789,0.644355263,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,3.307419846,3.576581482,5.625745445,2.990097521,3.807059565,3.062140579,2.636929548,3.404411978,1.977464941,2.597944826,3.856542365,2.270909624,2.294855959,3.530142118,4.144105126,1.592687418,3.427580658,3.224170954,6.929120039,,2.75E-05,4.20E-05,6.14E-05,3.35E-05,3.25E-05,4.53E-05,2.12E-05,3.02E-05,2.97E-05,2.29E-05,3.40E-05,2.37E-05,3.40E-05,4.24E-05,3.66E-05,1.70E-05,2.75E-05,2.90E-05,7.30E-05,
182,Pickford,GK,4.5,EVE,65.6194509,65.94881343,23.45582742,,87.80904762,92.1995,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.11673855,3.551906227,3.119363606,2.154881813,4.073183736,3.796473989,4.141340862,3.778237531,2.815016922,2.968102017,2.911100334,3.921988705,3.773827179,3.626806338,3.483690134,3.298623236,2.188121464,3.958823861,4.514927566,,0.991315789,0.991634525,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.080987926,3.522192845,3.092274396,2.136168365,4.037811351,3.763504609,4.105376587,3.74542652,2.790570722,2.942326395,2.885819725,3.88792933,3.741054469,3.595310388,3.453437035,3.269977298,2.169119356,3.924444601,4.475718985,,2.16E-04,2.47E-04,1.35E-04,9.14E-05,2.31E-04,1.62E-04,1.64E-04,2.00E-04,1.01E-04,1.45E-04,1.29E-04,2.00E-04,1.31E-04,1.31E-04,1.63E-04,1.16E-04,1.00E-04,1.42E-04,2.15E-04,
398,D Henderson,GK,4.7,NFO,62.56921747,65.6576991,23.15923211,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,70.2472381,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,0,70.2472381,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,3.573780028,4.137012829,3.90788848,3.521544794,2.168218498,3.253172151,4.06821893,2.532680413,3.549034691,4.09785786,3.366059603,0.001461,2.066286696,3.538152863,3.362950969,3.957476594,2.752401873,3.006050194,7.259458356,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.793052632,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0,0.793052632,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,3.54274457,4.101086138,3.873951553,3.490962957,2.149389232,2.579936735,4.032889661,2.510686083,3.518214127,4.0622712,3.336828033,0,1.638674102,3.507426799,3.333746395,3.923109034,2.728499435,2.979945021,7.258856395,,3.97E-04,3.42E-04,4.53E-04,3.18E-04,1.97E-04,2.71E-04,3.77E-04,2.31E-04,2.58E-04,3.44E-04,2.58E-04,0.00E+00,1.80E-04,2.83E-04,3.18E-04,4.24E-04,1.98E-04,2.65E-04,6.23E-04,
455,Fabianski,GK,5,WHU,61.11922896,66.15393804,23.00304451,,86.30952381,81.41666667,81.41666667,81.41666667,81.41666667,65.13333333,81.41666667,81.41666667,16.28333333,81.41666667,81.41666667,81.41666667,61.87666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,162.8333333,,3.908617147,4.149704004,3.31379898,3.16727526,2.657750785,4.30343412,3.30197534,3.782444211,1.885084439,4.03306419,3.63455571,3.122344333,4.225181428,2.560046249,3.750782082,3.193666009,3.472595059,3.999164119,6.543614758,,0.973684211,0.921052632,0.921052632,0.921052632,0.921052632,0.736842105,0.921052632,0.921052632,0.184210526,0.921052632,0.921052632,0.921052632,0.7,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.993171773,,3.805758801,3.822095793,3.052183271,2.917227213,2.447928355,3.170951457,3.041293076,3.483830195,0.347252397,3.714664386,3.347617101,2.875843464,2.957627,2.357937334,3.454667707,2.941534482,3.198442818,3.683440635,6.498933474,,2.25467E-05,3.03541E-05,1.68E-05,1.98E-05,1.86E-05,3.21E-05,1.84E-05,2.57E-05,1.29E-05,3.42E-05,2.57E-05,2.14E-05,2.76E-05,1.79E-05,2.07E-05,2.52E-05,2.56E-05,3.65E-05,4.66E-05,
478,Sa,GK,5,WOL,65.13794014,66.92966665,23.0533417,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,118.5422143,87.80904762,45.66070476,87.80904762,87.80904762,87.80904762,64.97869524,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.767570481,1.938876191,2.667991157,3.943808442,4.593658713,3.755232265,3.88061644,3.413804431,4.124993643,4.19419078,3.322341533,3.86198348,3.53305152,4.155838478,3.392983028,3.899737072,2.994761106,4.281786133,2.87332234,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.994026221,0.991315789,0.515484211,0.991315789,0.991315789,0.991315789,0.733573684,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.734852105,1.922038582,2.64482176,3.909559579,4.553766414,3.722621037,3.857434494,3.384158234,2.126369091,4.157767544,3.29348962,3.828445202,2.59175362,4.119748302,3.363517649,3.865870934,2.96875397,4.244602201,2.848369803,,3.81E-05,1.80833E-05,2.52E-05,3.89E-05,4.80E-05,3.61E-05,5.27E-05,2.36E-05,5.14E-05,3.65E-05,2.78E-05,4.46E-05,3.64E-05,3.61E-05,2.59E-05,3.61E-05,2.87E-05,4.27E-05,2.43E-05,
2,Leno,GK,4.5,FUL,62.65233592,65.44938855,22.9086832,,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,28.62985714,86.75714286,86.75714286,86.75714286,56.39214286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,,3.362904327,2.987735292,2.814522894,4.414226217,3.351019383,4.253633615,3.615957786,3.101347235,2.151244082,4.391969088,3.707676789,4.045112686,4.130952195,3.560729752,2.17214303,3.766912153,4.004950059,4.081273921,2.972554281,,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.323052632,0.978947368,0.978947368,0.978947368,0.636315789,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,,3.292106341,2.924835602,2.75526978,4.321295138,3.280471607,4.164083433,3.539832358,3.036055715,0.694965062,4.29950658,3.629620436,3.959952419,2.628590107,3.485767021,2.126413704,3.687608739,3.920635321,3.995352365,2.909974191,,1.87E-05,2.56E-05,1.78E-05,3.56E-05,2.05E-05,3.08E-05,2.85E-05,2.37E-05,1.61E-05,3.07E-05,3.01E-05,2.73E-05,4.06E-05,2.31E-05,1.77E-05,3.56E-05,3.07E-05,2.85E-05,2.27E-05,
254,D Ward,GK,4.1,LEI,61.65801268,66.04272176,22.67227095,,81.83333333,81.83333333,81.83333333,81.83333333,81.83333333,81.83333333,81.83333333,81.83333333,35.18833333,81.83333333,81.83333333,81.83333333,60.55666667,81.83333333,81.83333333,81.83333333,81.83333333,81.83333333,163.6666667,,4.029091075,3.651463515,3.459684513,3.031593593,2.876490171,3.130336566,3.777089324,3.308409197,3.43894834,3.74445899,4.487221098,1.900454469,4.215852719,3.726013622,4.172379272,3.596421647,2.637877025,3.311227147,6.959370975,,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.396052632,0.921052632,0.921052632,0.921052632,0.681578947,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.993171773,,3.711004937,3.363190079,3.186551525,2.792257257,2.649398842,2.883204732,3.478898061,3.047218998,1.36200454,3.448843807,4.132966801,1.75041859,2.873436459,3.431854652,3.842980908,3.312493622,2.429623576,3.049814478,6.911850814,,1.22E-03,1.08E-03,9.79E-04,1.08E-03,9.63E-04,1.01E-03,1.30E-03,9.32E-04,1.21E-03,9.77E-04,1.61E-03,6.06E-04,1.31E-03,1.39E-03,1.43E-03,1.21E-03,8.45E-04,7.92E-04,2.49E-03,
422,Bazunu,GK,4.5,SOU,57.95830482,60.86834961,21.24183948,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,68.49105714,87.80904762,87.80904762,17.56180952,87.80904762,87.80904762,87.80904762,62.34442381,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,3.478868519,3.45824285,3.020359305,3.861144488,2.561318157,3.276602088,3.303700362,2.480709075,2.686606449,2.942773575,2.021845058,3.744712862,2.390672666,4.1216591,2.938556161,3.62435245,3.499985786,2.919443437,5.648903,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.773226316,0.991315789,0.991315789,0.198263158,0.991315789,0.991315789,0.991315789,0.703834211,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,3.448657292,3.428210741,2.994129869,3.827613497,2.53907513,2.533554961,3.275010332,2.459166075,0.532655079,2.91721791,2.004286929,3.712192987,1.682637208,4.085865745,2.913037121,3.592877811,3.469591172,2.894090376,5.648434587,,4.13E-05,4.33E-05,4.31E-05,4.67E-05,2.69E-05,4.97E-05,5.39E-05,3.44E-05,3.87E-05,3.68E-05,2.68E-05,4.32E-05,2.91E-05,5.75E-05,2.83E-05,4.36E-05,5.34E-05,3.10E-05,8.35E-05,
