ID,Name,Pos,Price,Team,xPts GW11-38,xPts +2 per sub,xPts +2 per sub with 0.84 decay,GW xMins,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,npG,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
24,Turner,GK,3.9,ARS,2.847154061,57.05530212,12.62176465,,2.368421053,0,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,4.736842105,4.736842105,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,,3.2711061,0.001003,3.254130111,3.739250748,2.523144822,3.302726406,3.20431353,3.006107568,3.305675083,2.387671388,3.816852061,3.373742119,3.348340802,3.12338951,2.969411749,3.841380482,3.337610608,3.497658617,3.451718302,2.011605327,2.95426943,3.451153384,1.798387523,2.83908977,3.046838487,3.277849769,3.560141622,3.537200367,,0.031578947,0,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.053226143,0.053226143,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,,0.103298087,0,0.102762004,0.118081603,0.079678258,0.104296623,0.101188848,0.094929713,0.104389739,0.075400149,0.203156313,0.17957128,0.105737078,0.098633353,0.093770897,0.121306752,0.10539823,0.110452377,0.109001631,0.063524379,0.093292719,0.108983791,0.056791185,0.089655466,0.096215952,0.103511045,0.112425525,0.111701064,,7.05E-05,0.00E+00,6.49E-05,7.49E-05,3.61E-05,5.23E-05,6.39E-05,4.56E-05,5.38E-05,4.25E-05,1.31E-04,1.14E-04,7.24E-05,5.05E-05,6.03E-05,8.17E-05,6.37E-05,5.96E-05,8.72E-05,3.38E-05,5.17E-05,8.03E-05,2.96E-05,4.46E-05,4.35E-05,5.64E-05,6.05E-05,6.47E-05
35,Olsen,GK,4,AVL,1.993269926,56.48396635,12.51030129,,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,3.684210526,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,,2.494099192,2.826636635,2.925627668,2.607022297,2.482431544,2.572869457,2.018621083,1.993232894,3.109532588,2.9712732,3.119955064,2.758797513,1.486279306,2.500262328,2.864451433,3.088737546,2.496508372,3.386306079,2.155050463,3.282935259,2.897846086,2.644143618,3.064394581,2.178590314,2.832567529,2.315459883,1.680046832,2.879092891,,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0.065634189,0.074385175,0.076990202,0.06860585,0.065327146,0.067707091,0.053121607,0.052453497,0.081829805,0.0781914,0.137669489,0.072599935,0.039112613,0.065796377,0.075380301,0.081282567,0.065697589,0.089113318,0.056711854,0.086393033,0.076259108,0.069582727,0.080641963,0.057331324,0.074541251,0.060933155,0.044211759,0.075765602,,4.00E-05,5.70E-05,6.48E-05,3.90E-05,5.40E-05,4.09E-05,3.74E-05,3.81E-05,5.80E-05,7.81E-05,1.12E-04,6.69E-05,2.66E-05,4.57E-05,5.10E-05,5.34E-05,4.63E-05,7.31E-05,3.23E-05,6.71E-05,4.82E-05,5.24E-05,7.06E-05,4.36E-05,4.69E-05,4.71E-05,3.02E-05,5.05E-05
633,Cox,GK,4,BRE,1.789411047,56.28010747,12.47481874,,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,3.684210526,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,,2.657156712,2.283150032,2.391870694,2.87206006,2.722659349,1.268173024,2.08331469,2.203377065,1.81392296,3.137411602,2.840871411,2.704047549,1.932909843,2.87082619,1.89738076,2.783445208,2.558981399,2.488000419,2.314775254,2.669699149,2.54596244,2.723576783,1.931628015,3.023772433,1.462073177,2.536327618,1.734898681,1.622736614,,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0.069925177,0.060082896,0.062943966,0.075580528,0.07164893,0.033372974,0.054824071,0.057983607,0.047734815,0.082563463,0.125354791,0.071159146,0.050866048,0.075548058,0.049931073,0.073248558,0.067341616,0.065473695,0.060915138,0.070255241,0.066999012,0.071673073,0.050832316,0.079572959,0.03847561,0.066745464,0.045655228,0.042703595,,5.97E-05,4.72E-05,5.34E-05,6.84E-05,6.40E-05,3.13E-05,5.56E-05,5.47E-05,4.42E-05,8.63E-05,1.43E-04,8.49E-05,4.36E-05,6.31E-05,5.15E-05,8.33E-05,6.02E-05,7.89E-05,4.82E-05,5.69E-05,5.53E-05,6.61E-05,3.81E-05,7.92E-05,3.57E-05,6.76E-05,4.49E-05,3.88E-05
518,Hennessey,GK,3.9,NFO,6.730711844,57.36140827,12.60838547,,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,87.80904762,1.842105263,1.842105263,1.842105263,3.684210526,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,87.80904762,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,,2.584586332,2.307565902,1.744122037,1.916502538,2.683863103,2.855907474,2.347486853,2.217779745,2.497682266,2.503547921,3.231839536,2.728358185,2.576146956,1.525483935,2.229370637,2.896338877,1.713614497,2.644668369,2.874306416,2.407270213,2.73881231,1.39942236,2.622296804,2.399707046,2.75133475,1.88579778,2.223719468,2.557722106,,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.991315789,0.026315789,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.991315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0.06801543,0.060725418,0.045897948,0.050434277,0.070627976,0.07515546,2.327100783,0.058362625,0.065728481,0.06588284,0.142606444,0.0717989,0.067793341,0.040144314,0.058667648,0.076219444,0.045095118,0.069596536,0.075639643,0.063349216,2.715027887,0.036826904,0.069007811,0.063150185,0.072403546,0.049626257,0.058518933,0.067308476,,2.70E-05,2.35E-05,2.15E-05,2.13E-05,3.73E-05,3.08E-05,3.37E-05,2.30E-05,3.35E-05,3.85E-05,7.04E-05,4.50E-05,3.28E-05,1.89E-05,2.67E-05,3.64E-05,2.19E-05,2.78E-05,3.34E-05,2.61E-05,4.17E-05,1.74E-05,2.91E-05,3.02E-05,4.14E-05,1.86E-05,2.63E-05,2.49E-05
324,Ortega,GK,3.9,MCI,2.402244783,56.90995342,12.5678182,,1.842105263,0,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,3.684210526,3.684210526,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,,2.335957859,0.001374,3.368977458,2.980215776,3.482521098,3.352479732,3.186302341,3.527556017,2.750427997,2.716864125,3.845077885,3.211473061,3.428924403,3.445244307,3.541420432,3.38316188,3.27975761,3.29123753,2.651919027,3.186338113,3.2384186,3.10284005,3.065789123,3.267168741,3.404021132,3.301685492,3.059111741,3.104762896,,0.026315789,0,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.044125472,0.044125472,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0.061472575,0,0.088657302,0.078426731,0.091645292,0.088223151,0.083850062,0.092830421,0.072379684,0.071496424,0.169665876,0.141707764,0.090234853,0.090664324,0.093195275,0.089030576,0.086309411,0.086611514,0.069787343,0.083851003,0.085221542,0.081653686,0.080678661,0.085978125,0.089579503,0.08688646,0.080502941,0.081704287,,2.88E-05,0.00E+00,4.81E-05,5.14E-05,6.71E-05,6.17E-05,6.01E-05,6.01E-05,3.07E-05,4.15E-05,9.99E-05,7.06E-05,5.33E-05,5.16E-05,5.62E-05,4.59E-05,4.11E-05,5.45E-05,3.56E-05,5.53E-05,6.36E-05,3.89E-05,4.34E-05,5.43E-05,7.43E-05,4.86E-05,3.80E-05,4.99E-05
236,Klaesson,GK,4,LEE,1.795477342,56.2505544,12.45090493,,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,3.684210526,3.684210526,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,,2.128951566,2.20238709,2.769047918,1.317911178,3.125771952,1.648066057,1.411201447,2.289230667,2.44153093,2.359957932,3.359222703,2.782330073,2.131498424,2.597024738,2.69516553,1.812516277,2.535965746,2.542274164,1.856406538,2.779330261,1.631824453,2.546370572,2.437158946,2.903032511,1.086202828,2.564056483,2.182600327,1.934695748,,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.044125472,0.044125472,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0.056025041,0.057957555,0.072869682,0.034681873,0.082257157,0.043370159,0.03713688,0.060242912,0.064250814,0.062104156,0.148227286,0.122771627,0.056092064,0.068342756,0.070925409,0.047697797,0.066735941,0.066901952,0.048852804,0.07314027,0.042942749,0.067009752,0.064135762,0.076395592,0.028584285,0.067475171,0.057436851,0.050913046,,7.44E-05,8.81E-05,1.15E-04,4.93E-05,1.19E-04,6.20E-05,5.35E-05,6.35E-05,9.33E-05,7.37E-05,2.15E-04,1.59E-04,8.79E-05,8.32E-05,1.17E-04,5.26E-05,8.23E-05,7.63E-05,6.01E-05,8.70E-05,6.09E-05,9.29E-05,1.09E-04,9.63E-05,4.33E-05,7.86E-05,7.54E-05,7.67E-05
162,Butland,GK,4.4,CRY,0.227555001,56.07439024,12.42223757,,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.368421053,0.368421053,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,,2.688126392,3.293628993,3.068734559,3.184388049,2.699006349,3.261832239,3.265651713,3.370136178,2.503974799,2.347320114,3.713248418,3.319437499,3.06921926,2.854683804,2.208912643,2.863403521,2.020023095,2.383722622,2.949146046,2.958151947,2.959177066,3.315409293,3.032865565,2.977703429,2.183536713,3.585828391,3.041347228,3.479721429,,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.004080663,0.004080663,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,,0.007074017,0.008667445,0.008075617,0.008379969,0.007102648,0.008583769,0.00859382,0.008868779,0.006589407,0.006177158,0.015152516,0.013545507,0.008076893,0.007512326,0.005812928,0.007535272,0.00531585,0.006272954,0.007760911,0.00778461,0.007787308,0.008724761,0.007981225,0.007836062,0.005746149,0.009436391,0.008003545,0.009157162,,5.49E-05,5.89E-05,5.18E-05,7.31E-05,4.70E-05,5.51E-05,7.17E-05,6.01E-05,4.78E-05,3.28E-05,1.04E-04,8.58E-05,5.13E-05,5.32E-05,3.80E-05,4.60E-05,3.34E-05,3.75E-05,6.79E-05,6.41E-05,5.91E-05,6.41E-05,4.76E-05,5.82E-05,3.87E-05,7.43E-05,5.79E-05,6.82E-05
635,Bettinelli,GK,4,CHE,0.233149577,56.07998482,12.42216479,,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.368421053,0.368421053,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,,2.981122651,2.920311561,2.825611569,2.901642303,2.865311532,2.920285418,3.621472903,3.279959949,2.254662157,3.379701573,3.322575018,3.714749177,2.819518116,3.262995988,2.362862298,3.244967183,2.778381417,3.389097354,3.267069105,3.117021114,3.205265293,2.505789376,3.206856469,2.548874478,3.384892274,3.523728326,1.900369155,3.216628677,,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.004080663,0.004080663,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,,0.00784506,0.00768503,0.00743582,0.007635901,0.007540294,0.007684962,0.009530192,0.008631474,0.005933321,0.008893952,0.01355831,0.015158641,0.007419785,0.008586832,0.006218059,0.008539387,0.00731153,0.008918677,0.00859755,0.008202687,0.008434909,0.006594183,0.008439096,0.006707564,0.008907611,0.009272969,0.005000971,0.008464812,,7.30E-05,8.46E-05,8.71E-05,6.59E-05,7.37E-05,6.29E-05,1.18E-04,8.75E-05,5.30E-05,8.62E-05,1.41E-04,1.74E-04,7.47E-05,1.16E-04,6.14E-05,1.26E-04,8.72E-05,1.02E-04,9.04E-05,7.56E-05,8.16E-05,7.04E-05,1.05E-04,5.96E-05,9.54E-05,1.08E-04,4.29E-05,7.78E-05
451,Austin,GK,4,TOT,0.214867322,56.06460073,12.41963495,,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.368421053,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,,3.238991735,2.337915911,3.054710598,3.256854151,2.234096888,3.086522469,2.772921733,3.107664783,2.953844847,2.683466762,2.996045762,2.056532106,2.624633271,2.942963161,2.678117359,2.972832288,3.38587697,2.856089405,2.9869261,3.043041989,3.485960648,2.763224052,2.645540533,1.887500885,3.230915136,2.820406055,3.048653414,2.847554739,,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.004080663,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,,0.008523662,0.00615241,0.008038712,0.008570669,0.005879202,0.008122428,0.007297162,0.008178065,0.007773276,0.007061755,0.012225854,0.005411927,0.00690693,0.00774464,0.007047677,0.007823243,0.008910203,0.007516025,0.007860332,0.008008005,0.009173581,0.007271642,0.006961949,0.004967108,0.008502408,0.007422121,0.008022772,0.007493565,,1.13E-04,7.77E-05,8.60E-05,1.05E-04,6.67E-05,1.39E-04,9.34E-05,9.98E-05,7.70E-05,8.14E-05,1.49E-04,5.85E-05,9.63E-05,1.02E-04,7.12E-05,8.35E-05,1.20E-04,1.04E-04,9.10E-05,9.01E-05,1.30E-04,6.95E-05,9.61E-05,5.39E-05,9.52E-05,8.06E-05,1.16E-04,1.13E-04
581,Smithies,GK,4,LEI,0.182013975,56.03174738,12.41301088,,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.368421053,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,,2.842635677,2.669274937,2.55004639,1.584278632,2.574024219,2.20777466,2.648521475,1.441504509,2.776804095,2.745843322,3.442151419,2.389253463,2.056214237,1.899171834,2.244201193,2.424799236,2.250499033,2.350185985,2.540816736,3.126383465,1.245937307,2.858457392,2.407339783,2.859972357,2.502798079,1.782333161,2.331931262,2.516728794,,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.004080663,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,,0.00748062,0.007024408,0.006710648,0.004169154,0.006773748,0.005809933,0.006969793,0.003793433,0.007307379,0.007225903,0.014046261,0.006287509,0.00541109,0.004997821,0.005905793,0.006381051,0.005922366,0.0061847,0.00668636,0.008227325,0.003278782,0.007522256,0.006335105,0.007526243,0.006586311,0.00469035,0.006136661,0.006622971,,4.71E-05,6.89E-05,4.13E-05,2.90E-05,4.50E-05,4.08E-05,4.25E-05,2.67E-05,6.22E-05,4.78E-05,9.40E-05,3.99E-05,4.15E-05,3.85E-05,4.03E-05,5.13E-05,3.52E-05,4.62E-05,3.81E-05,6.45E-05,2.34E-05,5.11E-05,5.57E-05,5.57E-05,5.03E-05,3.30E-05,3.44E-05,5.05E-05
497,Adrian,GK,3.9,LIV,0.243757427,56.09059267,12.42374918,,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.368421053,0.368421053,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,,2.370412657,3.223751728,3.418831041,3.364296598,2.486430374,3.364950435,3.097483873,3.173292421,3.050232122,3.014240791,4.134130711,3.782857133,3.47731453,3.038814461,3.208545479,2.919411404,3.510961923,3.442062065,2.002112581,2.958484558,3.152314323,3.614326277,2.948589294,2.793298,3.297976164,2.922137154,3.353142663,3.14791592,,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.004080663,0.004080663,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,,0.006237928,0.008483557,0.008996924,0.008853412,0.006543238,0.008855133,0.008151273,0.00835077,0.008026927,0.007932213,0.016869995,0.015436566,0.009150828,0.00799688,0.008443541,0.007682662,0.009239373,0.009058058,0.005268717,0.007785486,0.008295564,0.009511385,0.007759446,0.007350784,0.008678885,0.007689835,0.00882406,0.008283989,,3.93E-05,6.86E-05,6.49E-05,9.35E-05,4.56E-05,8.61E-05,5.42E-05,8.01E-05,6.28E-05,4.89E-05,1.17E-04,9.48E-05,7.56E-05,4.67E-05,5.17E-05,6.46E-05,7.08E-05,8.45E-05,3.18E-05,5.47E-05,7.56E-05,8.03E-05,5.54E-05,5.64E-05,7.76E-05,6.47E-05,6.70E-05,6.96E-05
176,Begovic,GK,4,EVE,2.270436563,56.47977375,12.49952287,,1.842105263,2.084210526,2.084210526,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,4.736842105,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,,1.755918246,2.396018822,2.97626466,2.624189925,2.643374936,3.019916782,3.068759743,1.331616355,2.839516597,2.878610713,2.590159493,2.418794755,1.539908033,2.831484633,2.907084436,2.890482438,2.846670741,2.050284545,2.216990283,2.000063135,2.968476025,2.701156508,2.849019048,2.280490155,2.451871592,1.728360678,2.697816146,3.3586616,,0.026315789,0.028947368,0.028947368,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.053226143,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,,0.046208375,0.06935844,0.08615503,0.082869156,0.083474998,0.095365793,0.096908202,0.042051043,0.089668945,0.090903496,0.137864199,0.076382992,0.048628675,0.089415304,0.091802666,0.091278393,0.089894866,0.064745828,0.070010219,0.063159888,0.093741348,0.085299679,0.089969023,0.072015479,0.077427524,0.054579811,0.085194194,0.106062998,,2.63E-05,2.77E-05,3.79E-05,4.22E-05,4.95E-05,4.37E-05,4.29E-05,1.96E-05,3.74E-05,5.32E-05,6.16E-05,3.38E-05,2.24E-05,5.78E-05,4.14E-05,4.01E-05,4.80E-05,2.39E-05,3.48E-05,3.23E-05,5.22E-05,3.19E-05,3.57E-05,4.00E-05,3.02E-05,2.43E-05,3.47E-05,5.41E-05
348,Heaton,GK,4,MUN,0.272866807,56.07233363,12.41750549,,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.368421053,0.368421053,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,1.842105263,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,,2.860482123,2.296899498,2.142157844,2.752257559,2.628946589,2.75565154,3.233170618,2.788283775,3.335050713,1.833144657,3.182388603,3.851706669,2.665539606,2.716297792,2.87591006,1.673127192,2.934557714,2.54450781,2.56808793,3.077084733,2.985137048,2.477974451,1.968881315,2.927312912,2.454520824,3.074830176,3.089580614,3.009765941,,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.004080663,0.004080663,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.026315789,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,,0.007527585,0.006044472,0.005637257,0.007242783,0.00691828,0.007251715,0.008508344,0.007337589,0.008776449,0.004824065,0.012986256,0.015717518,0.007014578,0.007148152,0.007568184,0.004402966,0.00772252,0.006696073,0.067581261,0.008097591,0.007855624,0.006520985,0.005181267,0.007703455,0.006459265,0.008091658,0.008130475,0.007920437,,2.06E-04,2.01E-04,1.38E-04,2.44E-04,1.93E-04,2.43E-04,2.86E-04,2.00E-04,3.12E-04,1.40E-04,3.42E-04,5.61E-04,2.69E-04,2.85E-04,2.77E-04,1.29E-04,3.07E-04,1.74E-04,1.66E-04,2.69E-04,2.31E-04,1.70E-04,1.62E-04,2.39E-04,1.98E-04,2.47E-04,2.52E-04,3.01E-04
0,Jordan Smith,GK,3,NFO,0.272440562,56.02743713,12.40965218,,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,1.842105263,0.184210526,0.184210526,0.184210526,0.368421053,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,1.842105263,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,,2.546386738,2.267672764,1.688763196,1.87841609,2.636994957,2.804985203,1.879703161,2.160486168,2.463558802,2.463329115,3.447817564,2.690359167,2.53965712,1.474513725,2.192322017,2.849811876,1.675571569,2.598315206,2.828405224,2.368841261,2.172509816,1.355251237,2.573703306,2.360665979,2.710130887,1.838413988,2.17692806,2.515434848,,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.026315789,0.002631579,0.002631579,0.002631579,0.004080663,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.026315789,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,,0.006701018,0.00596756,0.004444114,0.0049432,0.00693946,0.00738154,0.049465873,0.00568549,0.006483049,0.006482445,0.014069382,0.007079893,0.006683308,0.003880299,0.005769268,0.007499505,0.004409399,0.006837672,0.007443172,0.006233793,0.057171311,0.003566451,0.006772903,0.006212279,0.007131923,0.004837932,0.005728758,0.006619565,,3.48E-05,3.03E-05,2.78E-05,2.74E-05,4.81E-05,3.96E-05,3.24E-05,2.96E-05,4.31E-05,4.96E-05,9.07E-05,5.80E-05,4.23E-05,2.44E-05,3.44E-05,4.69E-05,2.82E-05,3.58E-05,4.30E-05,3.36E-05,4.00E-05,2.24E-05,3.75E-05,3.89E-05,5.34E-05,2.40E-05,3.39E-05,3.20E-05
0,Steer,GK,3,AVL,0.095950668,56.02091263,12.40971824,,0.092105263,0.092105263,0.092105263,0.092105263,0.092105263,0.092105263,0.092105263,0.092105263,0.092105263,0.092105263,0.184210526,0.092105263,0.092105263,0.092105263,0.092105263,0.092105263,0.092105263,0.092105263,0.092105263,0.092105263,0.092105263,0.092105263,0.092105263,0.092105263,0.092105263,0.092105263,0.092105263,0.092105263,,2.411718169,2.693968916,2.823278906,2.510016186,2.392721179,2.48048388,1.944981494,1.907258496,3.016680842,2.857971015,3.291486261,2.661112961,1.420800055,2.419034108,2.746132113,2.997809255,2.392191625,3.277974875,2.074282492,3.174786444,2.811895788,2.526334483,2.95431567,2.077770822,2.726035419,2.235854308,1.607944001,2.794348742,,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001992703,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,,0.003173313,0.003544696,0.003714841,0.003302653,0.003148317,0.003263795,0.002559186,0.002509551,0.003969317,0.003760488,0.006558955,0.003501464,0.001869474,0.00318294,0.003613332,0.003944486,0.003147621,0.004313125,0.002729319,0.004177351,0.003699863,0.003324124,0.003887257,0.002733909,0.003586889,0.002941914,0.002115716,0.003676775,,6.65E-05,9.50E-05,1.08E-04,6.49E-05,8.99E-05,6.80E-05,6.23E-05,6.34E-05,9.65E-05,1.30E-04,1.87E-04,1.11E-04,4.42E-05,7.61E-05,8.50E-05,8.90E-05,7.71E-05,1.22E-04,5.38E-05,1.12E-04,8.03E-05,8.73E-05,1.18E-04,7.26E-05,7.80E-05,7.84E-05,5.04E-05,8.42E-05
